smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fused_aromatic_ring_count,bridgehead_atom_count,spiro_atom_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,basic_ring_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,aromatic_alkoxy_count,aromatic_methoxy_count,oxidation_site_proxy_count,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,basic_to_oxidation_min_graph_distance,basic_to_aromatic_min_graph_distance,carboxylic_acid_count,sulfonic_acid_count,acidic_group_family_count,basic_center_present,most_basic_pka_ge_8,most_basic_pka_ge_9,positive_charge_present_ph74,logp_ge_2,logp_ge_3,estimated_logd_ge_1p5,tpsa_lt_50,hbd_le_5,hba_le_5,rotatable_bonds_le_10,aromatic_ring_count_ge_1,aromatic_ring_count_in_1_3,aromatic_planar_scaffold_present,basic_ring_present,oxidation_site_present,aromatic_alkoxy_present,mw_in_200_500,low_3d_complexity_proxy,acidic_group_absent,high_polarity_or_acidic_penalty,cation_aromatic_pharmacophore_present,cyp2d6_primary_rule_pass_count,cyp2d6_substrate_heuristic_pass,pka_features_available
CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,312.4170000000001,312.195011388,23.0,18.0,5.0,5.0,2.3183999999999996,90.39220000000006,136.1942200133525,50.160000000000004,1.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,0.5555555555555556,0.391304347826087,2.0,-0.1642512077294686,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,10.342350959777832,12.62010383605957,3.0,1.0,0.001140645685557541,0.9988593543144425,0.9988593474430156,6.024119074799722e-06,0.9988533233239408,-0.6244492378813726,1.0,0.0,5.0,0.0,0.0,5.0,1.0,2.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.69700000000006,391.9498071,22.0,15.0,7.0,4.0,4.404120000000002,92.468,144.16796774798763,43.07,0.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.13333333333333333,0.7272727272727273,4.0,0.593939393939394,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.92838191986084,,3.0,0.0,0.9966355174506574,0.003364482549342629,0.0033644825493426597,0.0,0.0033644825493426597,4.402656360216111,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,490.6260000000003,490.224991188,34.0,24.0,10.0,9.0,3.0740000000000016,128.52190000000004,200.95385825296708,124.68,3.0,5.0,8.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.17647058823529413,0.42857142857142855,-0.3651960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273681640625,5.061445236206055,1.0,3.0,0.004561771180420605,0.9954382288195794,0.0007470627361830926,0.9954348183424792,-0.9946877556062961,0.7331334971675099,1.0,3.0,3.0,0.0,0.0,6.0,1.0,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,279.8550000000001,279.175377512,19.0,17.0,2.0,1.0,4.738000000000005,83.91100000000006,122.50303512141546,3.24,0.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.3157894736842105,0.4,-0.3312693498452013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.940459251403809,,1.0,0.0,0.0028727071300210794,0.9971272928699789,0.9971272928699789,0.0,0.9971272928699789,2.1962913523062277,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.6666666666666667,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.0,1.0
N=C(N)NC[C@@H]1COc2ccccc2O1,207.233,207.100776656,15.0,10.0,5.0,5.0,0.3094699999999997,56.26980000000002,87.6875347624535,80.36000000000001,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,1.0,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.388240814208984,13.183188438415527,1.0,2.0,0.00010273391797665905,0.9998972660820233,0.9998972659127746,1.6474447023476734e-06,0.9998956184680723,-3.678816148825441,0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,348.48600000000016,348.208930136,26.0,24.0,2.0,2.0,6.103720000000005,108.00230000000006,156.12812436484657,37.3,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.375,0.46153846153846156,1.0,0.08653846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.258735179901123,0.0,1.0,0.0007218078311317377,0.9992781921688683,0.0,0.9992781921688683,-0.9992781921688683,2.9621415895534344,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.4730000000002,335.16674804,23.0,17.0,6.0,5.0,2.1975999999999996,93.98750000000005,137.88131918110852,56.410000000000004,1.0,3.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.5294117647058824,0.391304347826087,0.5,-0.13810741687979539,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.2216215133667,13.907258033752441,2.0,1.0,0.014855197156632197,0.9851448028433678,0.9851447982235975,3.1098671094177944e-07,0.9851444872368865,0.3694784200891428,2.0,0.0,6.0,0.0,0.0,7.0,1.0,1.7142857142857142,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
Clc1cccc([C@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77200000000005,308.082874096,22.0,17.0,5.0,4.0,4.050500000000003,87.0137,131.9630526951554,46.5,1.0,3.0,4.0,3.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.058823529411764705,0.9090909090909091,1.3333333333333333,0.8502673796791443,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,6.33625602722168,11.80120849609375,3.0,1.0,0.9204781674145908,0.07952183258540924,0.07948528951825985,3.96985151169106e-05,0.07944559100314294,4.014513492042844,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,586.6890000000004,586.279134936,43.0,33.0,10.0,10.0,4.0911000000000035,159.94579999999968,249.75556271695103,114.2,1.0,9.0,10.0,4.0,7.0,3.0,4.0,6.0,2.0,5.0,2.0,0.0,0.0,0.5151515151515151,0.37209302325581395,1.75,-0.1430584918957012,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,9.245963096618652,11.281463623046875,3.0,1.0,0.014055027892799834,0.9859449721072001,0.9859431255273647,0.00013136489473686036,0.9858117606326279,2.2389317118201637,3.0,0.0,7.0,0.0,0.0,8.0,2.0,2.125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,822.9530000000003,822.4051232960003,59.0,43.0,16.0,16.0,4.335420000000004,220.47919999999948,343.9147588784286,220.14999999999995,6.0,15.0,21.0,4.0,6.0,2.0,4.0,4.0,0.0,5.0,2.0,5.0,0.0,0.5348837209302325,0.1694915254237288,1.5,-0.3653921955065037,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.759532928466797,5.620108604431152,4.0,6.0,0.0006836762292545583,0.9993163237707454,0.9581310577261394,0.9836710412987579,-0.025539983572618552,1.1702704801734907,2.0,6.0,12.0,1.0,0.0,18.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31200000000007,278.13789043599996,20.0,13.0,7.0,7.0,0.19300000000000006,74.74700000000003,115.01518969017611,78.89,0.0,7.0,7.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.5384615384615384,0.45,0.4,-0.08846153846153842,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.4812283515930176,,4.0,0.0,0.9999879434482258,1.2056551774164426e-05,1.2056551774176698e-05,0.0,1.2056551774176698e-05,0.19299476387452888,3.0,2.0,3.0,0.0,0.0,5.0,1.0,1.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,280.32800000000003,280.15354049999996,20.0,13.0,7.0,7.0,-0.015200000000000324,75.74680000000002,115.64790134232837,82.05000000000001,1.0,7.0,8.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.6153846153846154,0.45,0.4,-0.1653846153846154,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.4913330078125,13.865653038024902,4.0,1.0,0.9999873173967196,1.2682603280356197e-05,1.2340354858747154e-05,3.4225264515688855e-07,1.1998102213590266e-05,-0.015205508019549238,3.0,0.0,4.0,0.0,0.0,4.0,1.0,1.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,-1.0397,46.575700000000005,72.4540434171574,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.602125644683838,9.96206283569336,3.0,1.0,0.997250433073186,0.002749566926814051,1.5926440661827747e-05,0.002733684024008657,-0.0027177575833468295,-1.040895766418219,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,-1.0397000000000005,46.57570000000001,72.45404341715741,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.706282138824463,8.35474681854248,3.0,1.0,0.9000862400332904,0.09991375996670959,2.0242928789066365e-05,0.09989553921620718,-0.09987529628741812,-1.0854158774759546,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)[nH]c2ncn(C)c2c1=O,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,-1.039700000000001,46.57570000000001,72.45404341715741,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.416104793548584,8.514966011047363,3.0,1.0,0.9287178159843427,0.07128218401565733,1.0377680278100911e-05,0.07127254597907397,-0.07126216829879586,-1.0718162231184107,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,194.08037556,14.0,8.0,6.0,6.0,-1.0293,51.19600000000001,79.02895701814934,61.82,0.0,6.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.375,0.6428571428571429,2.0,0.2678571428571429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.3832199573516846,,4.0,0.0,0.9999903790982626,9.620901737394938e-06,9.620901737429304e-06,0.0,9.620901737429304e-06,-1.0293041783246353,3.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,282.33599999999996,282.146723804,20.0,15.0,5.0,5.0,2.3949000000000007,68.04700000000005,118.37011434907475,53.99000000000001,0.0,5.0,5.0,0.0,5.0,0.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.9333333333333333,0.0,5.0,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3949000000000007,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,467.6500000000003,467.303558792,34.0,29.0,5.0,5.0,4.413800000000004,130.19960000000003,203.36547646305274,62.16,2.0,5.0,7.0,4.0,8.0,1.0,7.0,2.0,0.0,7.0,0.0,4.0,2.0,0.7931034482758621,0.17647058823529413,2.0,-0.6166328600405679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.930375099182129,9.316022872924805,1.0,2.0,0.22498954382912842,0.7750104561708716,0.7722806019079635,0.011987798517738624,0.760292803390225,3.7659623351654536,1.0,0.0,5.0,1.0,0.0,6.0,1.0,2.1666666666666665,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.276,306.10406544399996,22.0,13.0,9.0,7.0,0.7357999999999993,70.29880000000001,123.41948530867809,81.64999999999999,1.0,7.0,8.0,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.7272727272727273,0.6,0.4965034965034965,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.923405647277832,11.204615592956543,2.0,1.0,0.9998098432876512,0.00019015671234878795,3.337268532517964e-05,0.00015678925950221738,-0.00012341657417703773,0.7357174081361818,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37199999999996,270.161979944,20.0,18.0,2.0,2.0,3.817400000000002,77.73080000000004,119.74897088390837,37.3,1.0,2.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6111111111111112,0.3,4.0,-0.31111111111111117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.116865158081055,0.0,1.0,0.9980844119691917,0.0019155880308082684,0.0,0.001915588030808227,-0.001915588030808227,3.81656727285266,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35100000000006,337.1437843399999,24.0,16.0,8.0,7.0,1.1235999999999997,85.73070000000004,138.85436154244692,71.11,1.0,5.0,6.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.75,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.78951358795166,13.81836986541748,1.0,1.0,0.9975536555544663,0.0024463444455337102,0.0024459637599777537,3.8161898214169677e-07,0.002445582140995612,1.1225362644435322,0.0,1.0,7.0,0.0,0.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.2750000000001,370.089204696,22.0,16.0,6.0,5.0,2.6804000000000006,89.84820000000006,139.6408491284441,50.80000000000001,1.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.2727272727272727,0.3333333333333333,-0.2897727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.194731712341309,13.486969947814941,1.0,1.0,0.015789054257087907,0.9842109457429121,0.9842109328192329,8.185207560093746e-07,0.9842101142984768,0.8787561171375609,0.0,0.0,6.0,2.0,2.0,6.0,1.0,1.8333333333333333,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,341.140927216,23.0,15.0,8.0,7.0,0.5567000000000012,86.96940000000005,136.3954807683271,101.73,2.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.2608695652173913,0.3333333333333333,-0.27246376811594203,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.197741508483887,10.054283142089844,2.0,3.0,0.01564704672744527,0.9843529532725548,0.9843182676704786,0.0022118476037784355,0.9821064200667001,-1.2488676204821632,0.0,0.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27299999999997,252.089877624,19.0,15.0,4.0,4.0,2.6422000000000008,72.64090000000003,110.00026108252523,63.400000000000006,1.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.06666666666666667,0.631578947368421,3.0,0.5649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.585297584533691,0.0,2.0,0.999999347317254,6.526827459607532e-07,0.0,6.526827459357661e-07,-6.526827459357661e-07,2.6421997165433933,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0
COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,254.669,254.034586512,17.0,12.0,5.0,4.0,1.8291,61.38380000000003,103.41173415829833,55.760000000000005,1.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35294117647058826,0.6666666666666666,0.10294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.057393074035645,0.0,1.0,0.9999779911491375,2.2008850862453855e-05,0.0,2.2008850862470016e-05,-2.2008850862470016e-05,1.829090441572332,1.0,2.0,3.0,0.0,0.0,4.0,1.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0
CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,500.43200000000013,499.1656546,33.0,26.0,7.0,2.0,8.644300000000001,132.3088,202.8312436406681,23.47,1.0,2.0,3.0,10.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.46153846153846156,0.42424242424242425,0.3,-0.03729603729603731,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.56680679321289,13.584023475646973,1.0,1.0,0.0067646462449073306,0.9932353537550926,0.9932353493269499,6.546003603762589e-07,0.9932346947265895,6.474545090231242,1.0,0.0,4.0,0.0,0.0,4.0,2.0,2.25,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,451.37900000000013,450.06840223999995,29.0,20.0,9.0,6.0,5.503100000000004,114.61240000000002,182.93827259319923,83.03000000000002,1.0,6.0,7.0,7.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.5862068965517241,0.42857142857142855,0.3362068965517241,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,5.383851528167725,12.869020462036133,4.0,2.0,0.9904535877935166,0.009546412206483446,0.009543048534271164,3.3960811798522384e-06,0.009539652453091312,5.498934129508669,3.0,0.0,2.0,0.0,0.0,3.0,2.0,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.3810000000001,308.15247787999994,23.0,19.0,4.0,4.0,3.7878000000000025,90.87100000000005,135.8501085335373,40.620000000000005,0.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.5217391304347826,0.6,0.2585812356979405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.199321746826172,0.0,1.0,0.006260289135554209,0.9937397108644458,0.0,0.9937397108644458,-0.9937397108644458,1.5843943918487557,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0
