smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,halogen_count,fluorine_count,chlorine_count,bromine_count,iodine_count,basic_center_count,basic_heterocycle_count,tertiary_amine_count,quaternary_ammonium_count,most_basic_pka,num_basic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,estimated_logd_ph74,combined_logp_pka_sq,min_basic_center_distance,min_basic_to_aromatic_distance,methanesulfonamide_count,thiazole_count,quinoline_isoquinoline_like_count,aryl_guanidine_count,phenyl_piperazine_count,structural_alert_count,property_window_violation_count,herg_risk_alert_count,logp_lt_4,estimated_logd_lt_3,combined_logp_pka_sq_lt_110,most_basic_pka_le_8,tpsa_gt_75,hbd_ge_2,hba_ge_5,mw_le_500,aromatic_ring_count_le_3,fused_bicyclic_aromatic_absent,rotatable_bonds_gt_5,num_basic_sites_le_2,basic_center_count_le_2,multiple_halogens_present,positive_charge_present_ph74,tertiary_amine_present,basic_heterocycle_present,quaternary_ammonium_present,cation_pi_proxy_present,short_basic_center_distance_present,long_basic_to_aromatic_distance_present,methanesulfonamide_present,thiazole_present,quinoline_isoquinoline_like_present,aryl_guanidine_present,phenyl_piperazine_present,formal_charge_abs_le_1,low_planarity_proxy,herg_property_window_pass,herg_structural_alert_present,pka_features_available
C[C@@](O)(c1ccccc1)[C@H]1C=CC([C@H](c2cc[n+](O)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)=CN1,517.4990000000001,517.1744965800899,37.0,27.0,10.0,6.0,4.865700000000003,125.53000000000004,74.83000000000001,3.0,5.0,8.0,9.0,4.0,3.0,1.0,0.0,0.0,0.4864864864864865,0.2222222222222222,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0183796166372012e-05,0.9999698162038336,0.0,0.34547385937692177,23.67503649000003,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CCC(=O)N(c1ccccc1)C1(COC)CC[NH+](CCc2cccs2)CC1,387.56900000000013,387.21007565209,27.0,22.0,5.0,4.0,2.7977000000000007,111.64670000000008,33.980000000000004,1.0,3.0,4.0,8.0,3.0,2.0,1.0,0.0,0.0,0.4074074074074074,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.817096710205078,1.0,0.27679798178792814,0.7232020182120719,0.7232020182120719,2.239862919232837,68.93412626669905,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O=C1NCCN1CCN1CCC([C@@H]2CN(c3ccc(F)cc3)c3ccccc32)CC1,408.5210000000002,408.23253976800004,30.0,24.0,6.0,5.0,3.7982000000000022,116.72470000000004,38.82000000000001,1.0,3.0,4.0,5.0,5.0,2.0,3.0,2.0,0.0,0.4,0.4583333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.135129928588867,2.0,0.018069686188169204,0.9819303138118308,0.98193030855401,2.055150610340132,97.87692205220006,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,408.92900000000014,408.1604557200001,29.0,24.0,5.0,4.0,4.715480000000005,117.40250000000005,65.28,2.0,4.0,6.0,8.0,3.0,3.0,0.0,2.0,2.0,0.5517241379310345,0.2916666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.010048866271973,1.0,0.023956324221526454,0.9760436757784735,0.9760436648270404,3.0949001821324553,103.4167322030089,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
COc1ccc(CNC(=O)c2cc3cc(Cl)ccc3o2)c(OC)c1,345.7820000000001,345.0767856719999,24.0,18.0,6.0,5.0,4.033400000000002,91.94020000000002,60.7,1.0,4.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,0.625,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999978212249059,2.178775094119345e-06,0.0,4.033399053768971,16.268315560000016,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Clc1ccc2nsnc2c1NC1=[NH+]CCN1,254.726,254.02617038808998,16.0,9.0,7.0,5.0,-0.2036000000000006,64.8871,63.81,3.0,5.0,8.0,1.0,3.0,2.0,1.0,2.0,2.0,0.5625,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.374767303466797,2.0,0.09408556976072133,0.9059144302392786,0.904173730474301,-1.2300769807582987,70.17818034721653,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.374,293.16404560800004,22.0,17.0,5.0,5.0,2.9287600000000014,82.84400000000004,78.28999999999999,0.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.3531904220581055,1.0,0.9999910218569068,8.978143093196778e-06,8.978143093155739e-06,2.9287561008244944,14.115140300066013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
NC(=O)N1c2ccccc2C=Cc2ccccc21,236.274,236.094963004,18.0,15.0,3.0,3.0,3.3872000000000018,73.53440000000003,46.330000000000005,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999993357515222,6.642484777774627e-07,0.0,3.3871997115204575,11.473123840000012,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CNS(=O)(=O)Cc1ccc2c(c1)C(CC[NH+](C)C)C=N2,296.416,296.14272436409,20.0,14.0,6.0,5.0,0.0699000000000014,81.31320000000004,62.97,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,0.0,0.3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.754956245422363,3.0,0.004395899023437027,0.9956041009765629,0.9956032672563886,-2.287052292151132,95.16405736010478,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC[NH+](CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,320.8880000000001,320.18880196409003,22.0,18.0,4.0,3.0,3.3935000000000013,95.98340000000006,29.36,2.0,2.0,4.0,8.0,2.0,2.0,0.0,2.0,2.0,0.45454545454545453,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,10.088799476623535,3.0,0.002043205669671033,0.997956794330329,0.9979567934963517,0.7038120850404392,113.29971712951932,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
COc1cc(N[C@H](C)CCCN)c2ncccc2c1,259.35299999999995,259.168462292,19.0,15.0,4.0,4.0,2.782700000000001,79.66810000000002,60.17,2.0,4.0,6.0,6.0,2.0,2.0,0.0,2.0,2.0,0.5263157894736842,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.277918815612793,3.0,0.0013228362785407306,0.9986771637214593,0.9986771630926362,-0.0957939031490187,113.37903447032748,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.3620000000001,314.061279928,22.0,17.0,5.0,4.0,2.5577000000000005,83.76680000000003,60.44,0.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.5454545454545454,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5577000000000005,6.541829290000003,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cc1ccc(-c2nc(NC(=O)CC3CCN(C)CC3)cc(-n3nccc3C)n2)o1,394.4790000000001,394.21172407200004,29.0,21.0,8.0,8.0,3.2095400000000014,109.79770000000003,89.08,1.0,7.0,8.0,5.0,4.0,3.0,1.0,0.0,0.0,0.5517241379310345,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,9.309954643249512,5.0,0.012153987434296512,0.9878460125657035,0.9878455750712034,1.2942587830053334,96.97640247096315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,488.01700000000034,487.15572175200003,33.0,22.0,11.0,9.0,3.3135400000000015,132.04670000000002,106.50999999999999,3.0,9.0,12.0,7.0,4.0,3.0,1.0,0.0,0.0,0.5151515151515151,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,7.216567039489746,7.0,0.6038144274331251,0.3961855725668749,0.39594976916747915,3.094443485765148,63.05838716704981,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(Cn3ccnc3)ccc2C1,432.5430000000002,432.23253976800004,32.0,26.0,6.0,5.0,3.314700000000002,121.84100000000004,41.370000000000005,0.0,4.0,4.0,6.0,5.0,3.0,2.0,2.0,0.0,0.53125,0.38461538461538464,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,7.834498405456543,3.0,0.26884911199117467,0.7311508880088253,0.7311508880088253,2.7442086063404987,72.36660135510112,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[NH+](Cc2cccnc2)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,477.5920000000002,477.23973596809003,36.0,29.0,7.0,7.0,2.584279999999999,135.35769999999994,79.25,1.0,5.0,6.0,9.0,5.0,4.0,1.0,0.0,0.0,0.6388888888888888,0.2413793103448276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.512424468994141,4.0,0.8853113358865403,0.11468866411345968,0.11468866411345974,2.5313760251384654,49.09017558275361,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,294.35800000000006,294.14806119599996,22.0,17.0,5.0,5.0,2.4083200000000007,84.68820000000004,53.92,1.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,0.6363636363636364,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.001959323883057,2.0,0.7143327997388295,0.28566720026117054,0.2856669828889492,2.262220591911665,54.827439595712875,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,465.9530000000003,465.183062308,32.0,23.0,9.0,7.0,3.358100000000002,122.03660000000002,86.05,2.0,6.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,0.375,0.43478260869565216,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.786327838897705,2.0,0.2912016707169446,0.7087983292830554,0.7087978616413475,2.822293862334231,71.90373682479341,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O=c1[nH]c(SCc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)nc(=S)[nH]1,423.56100000000015,420.823842148,21.0,10.0,11.0,4.0,5.38679,91.09539999999998,61.54,2.0,4.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.1,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5483956336975098,3.0,1.766902606880048e-06,0.9999982330973931,0.00014071309596477976,-0.3659973885013166,41.60861807734356,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C[C@H]1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,349.3870000000001,349.089640592,24.0,16.0,8.0,6.0,1.8725999999999998,90.77600000000002,74.57,2.0,6.0,8.0,2.0,4.0,2.0,2.0,3.0,2.0,0.4166666666666667,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,8.312478065490723,3.0,0.003441366585114077,0.9965586334148859,0.891006006280442,-0.5906690625106203,72.60392234926438,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
COc1ccc(C[NH2+]C[C@@H](O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,385.44000000000017,385.17579832009,28.0,21.0,7.0,7.0,1.0485999999999995,106.11290000000002,97.39,3.0,5.0,8.0,9.0,3.0,3.0,0.0,2.0,2.0,0.5714285714285714,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.188756942749023,1.0,0.13987113304429286,0.8601288669557071,0.8601071230826782,0.1943280929538148,68.15530222742034,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
COc1ccc(C[NH2+]CC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,385.44000000000017,385.17579832009,28.0,21.0,7.0,7.0,1.0485999999999995,106.11290000000002,97.39,3.0,5.0,8.0,9.0,3.0,3.0,0.0,2.0,2.0,0.5714285714285714,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.188756942749023,1.0,0.13987113304429286,0.8601288669557071,0.8601071230826782,0.1943280929538148,68.15530222742034,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Cc1ccc(OC[C@H](O)[C@H](C)NC(C)C)c2c1CCC2,277.4080000000001,277.204179104,20.0,17.0,3.0,3.0,2.6099200000000007,82.43950000000005,41.49,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,0.0,0.3,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.193397521972656,1.0,0.01583687309188636,0.9841631269081137,0.9841631222057982,0.8095894365340777,91.33024040341299,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
c1ccc(CC[NH+]2CCC[C@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,381.5430000000001,381.23252534809,29.0,27.0,2.0,2.0,4.8399000000000045,121.41940000000002,20.23,2.0,0.0,2.0,5.0,5.0,4.0,1.0,2.0,2.0,0.7241379310344828,0.25925925925925924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.224939346313477,2.0,0.014743808101148538,0.9852561918988515,0.9852561866502267,3.0085096696639093,108.52413795316255,7.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,292.3140000000001,292.09791688790995,22.0,18.0,4.0,4.0,2.6911000000000014,80.70300000000003,66.16,0.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.7727272727272727,0.1111111111111111,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5792146921157837,1.0,0.0006069967236887255,0.9993930032763113,1.5108245595067572e-06,-0.5257136530561208,9.735938253794357,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
N#Cc1ccc(Cn2cncc2C[NH2+][C@H]2CCN(c3cccc4ncccc34)C2=O)cc1,423.50000000000006,423.19278577609003,32.0,25.0,7.0,7.0,2.220179999999999,120.61640000000003,91.41999999999999,1.0,5.0,6.0,6.0,5.0,4.0,1.0,2.0,2.0,0.65625,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,7.428531169891357,4.0,0.48358204279967043,0.5164179572003296,0.5164179572003296,1.9046501655183252,60.112274574447454,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,513.6770000000002,513.327917372,37.0,29.0,8.0,6.0,5.950920000000006,139.4826999999999,63.050000000000004,1.0,5.0,6.0,8.0,5.0,2.0,3.0,2.0,0.0,0.2972972972972973,0.6896551724137931,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,10.193168640136719,4.0,0.0016074317305070673,0.998392568269493,0.9983925676691512,3.157052536996783,139.3141357726667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
N#Cc1ccc(Cn2cncc2C[NH2+][C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,420.92400000000004,420.15856445609,30.0,23.0,7.0,6.0,2.3209799999999996,113.38940000000002,78.53,1.0,4.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,0.5666666666666667,0.2608695652173913,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,7.567718505859375,3.0,0.40463574807194513,0.5953642519280549,0.5953642519280549,1.9280442484411318,62.65731154432645,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
N#Cc1ccc(Cn2cncc2C[NH+](CCC[NH3+])[C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,479.0280000000002,478.22369013217997,34.0,26.0,8.0,7.0,1.2744800000000023,129.6658,94.0,2.0,4.0,6.0,10.0,4.0,3.0,1.0,0.0,0.0,0.5,0.34615384615384615,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,9.962444305419922,4.0,0.002731290457203328,0.9972687095427967,0.9972687095427967,-1.2891521126566574,100.87459580899383,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CC(C)(C)OC(=O)NCCC[NH+](Cc1cncn1Cc1ccc(C#N)cc1)[C@@H]1CCN(Cc2cccc(Cl)c2)C1=O,578.1370000000003,577.2688431760901,41.0,31.0,10.0,9.0,3.557280000000003,156.14739999999966,104.69,2.0,6.0,8.0,11.0,4.0,3.0,1.0,0.0,0.0,0.4146341463414634,0.41935483870967744,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.836231231689453,3.0,0.7855161925396582,0.2144838074603418,0.21448065085370832,3.452435141964333,59.38829845152632,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CCCC[NH+](Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(Cc2ccccc2)C1=O,442.5870000000002,442.26013706409,33.0,27.0,6.0,6.0,2.78918,127.19170000000005,66.36,1.0,4.0,5.0,10.0,4.0,3.0,1.0,0.0,0.0,0.5151515151515151,0.37037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.856161117553711,3.0,0.777686563089542,0.22231343691045802,0.22231343691045807,2.6799845952564243,54.78647034225535,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
