smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,balaban_j,kappa1,kappa2,kappa3,aromatic_heavy_atom_fraction,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,pka_features_available,carboxylic_acid_count,sulfonic_acid_count,phosphonic_acid_count,acidic_group_count,strong_acidic_group_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,mw_le_500,hbd_le_5,hba_le_10,logp_le_5,estimated_logd_between_neg0p5_4p5,tpsa_lt_60,tpsa_le_120,rotatable_bonds_le_10,total_hbond_donors_acceptors_le_12,formal_charge_zero,neutral_fraction_ge_0p5,acidic_group_count_eq_0,strong_acidic_group_count_eq_0,passive_permeability_screen_pass
CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1,329.425,329.119797848,23.0,2.4038000000000004,92.07570000000003,66.06,1.0,4.0,5.0,6.0,4.0,3.0,2.0,1.0,0.35294117647058826,0.0,0.0,0.0,0.0,138.6825448303572,6.029675862189443,1.6744878685303506,15.801965954880627,6.99851395405808,3.6401794767204714,0.5217391304347826,2.997035026550293,9.474686622619629,1.0,1.0,0.9916110717669764,0.008388928233023618,3.953828749295958e-05,0.008349720079163717,-0.008310181791670757,2.4001413672087923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2cccnc2)o1,429.4230000000001,429.075882348,30.0,5.660000000000004,106.25619999999999,68.02000000000001,1.0,5.0,6.0,9.0,5.0,4.0,4.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,172.77949106969072,5.7593163689896905,1.3971651937127736,19.839088850068002,8.113218276258095,4.571484043160459,0.7333333333333333,4.1118855476379395,7.345646858215332,3.0,1.0,0.46851126524928083,0.5314887347507191,0.0005148276969381526,0.5312474079333117,-0.5307325802363736,5.330720037863674,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,382.46300000000025,382.168127944,29.0,6.2527000000000035,115.13400000000003,65.97999999999999,2.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,0.2,0.0,0.0,0.0,0.0,168.79564185041127,5.820539374152113,1.6339924154649346,17.681811541271003,7.207524619139804,3.2062938276393558,0.7241379310344828,4.26619815826416,3.8094539642333984,2.0,2.0,0.0002564622595228165,0.9997435377404772,0.0007343094792221221,0.9997433492794202,-0.9990090398001981,2.6617234642356693,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2cccc3ccccc23)cc1,417.4900000000001,417.11471246800005,30.0,4.596320000000003,118.1257,88.16,2.0,4.0,6.0,7.0,5.0,4.0,4.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,174.19881063277484,5.806627021092495,1.6424195094655403,19.599703497162444,7.962119424718181,4.0142909596809,0.7333333333333333,4.258260726928711,6.684901237487793,3.0,2.0,0.16145578699467494,0.8385442130053251,0.0007210202777565837,0.8384277161123186,-0.837706695834562,3.804373615874167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
COc1ccc(NC(=O)c2cccnc2)cc1S(=O)(=O)Nc1ccc(Br)cc1,462.3250000000001,461.004489092,28.0,3.905800000000002,110.13470000000001,97.38999999999999,2.0,5.0,7.0,9.0,6.0,3.0,3.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,170.49823893618787,6.089222819149567,1.8965419924081264,19.84066623007595,8.405302054981842,4.675513340142394,0.6428571428571429,4.2406744956970215,7.664102554321289,3.0,2.0,0.6470631568723186,0.35293684312768137,0.0006924264904912374,0.3524884890045701,-0.35179606251407886,3.7167466722336244,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c1ccc(-c2nnc3n2NC(c2ccc4c(c2)OCO4)S3)cc1,324.365,324.06809662399996,23.0,3.0218000000000007,85.98170000000002,61.2,1.0,7.0,8.0,7.0,2.0,5.0,3.0,2.0,0.125,0.0,0.0,0.0,0.0,135.96089357948915,5.911343199108224,1.4707534853193729,12.832665348309627,4.920689802600851,2.041201186432675,0.7391304347826086,1.8481957912445068,,2.0,0.0,0.999997193309192,2.8066908079882325e-06,2.806690807980952e-06,0.0,2.806690807980952e-06,3.0217987810679596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1,418.4710000000002,418.119857424,29.0,1.3680999999999996,104.68580000000004,85.38000000000002,0.0,6.0,6.0,9.0,4.0,4.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,169.17897295506165,5.833757688105575,1.3799425648035735,19.53270669157155,7.919975438556669,3.877329477739489,0.41379310344827586,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3680999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,425.57600000000014,425.246712612,32.0,5.189400000000005,127.34150000000004,36.440000000000005,0.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,0.35714285714285715,0.0,0.0,0.0,0.0,190.44912990432627,5.951535309510196,1.3293357089061157,20.896787777244185,9.252808432333106,4.327190338992304,0.5625,8.386009216308594,,2.0,0.0,0.09360680458456538,0.9063931954154346,0.9063931954154346,0.0,0.9063931954154346,4.160707420170957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,381.4550000000001,381.19648860800004,28.0,3.2243000000000013,108.25880000000002,90.28999999999999,2.0,6.0,8.0,7.0,5.0,4.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,162.87691716309814,5.8170327558249335,1.3487073869410702,18.43408939481415,7.9787084250926235,3.989827189427277,0.5714285714285714,8.165157318115234,12.981000900268555,5.0,4.0,0.14655967863426134,0.8534403213657387,0.8534399367619095,2.624206217053154e-06,0.8534373125556924,2.390314504034475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1ccccc1C(=O)NC1CCN(c2ccc3nnc(C4CC4)n3n2)CC1,376.46400000000017,376.20115938800006,28.0,2.708920000000001,106.63720000000005,75.42,1.0,6.0,7.0,7.0,4.0,5.0,3.0,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,163.31148559118515,5.832553056828041,1.2451578456937424,17.159713286129513,6.8889794226171555,3.210797805539031,0.5357142857142857,4.8799614906311035,13.867624282836914,5.0,1.0,0.9969890674122772,0.003010932587722781,0.0030105929107446215,3.4070269523049424e-07,0.0030102522080493912,2.7076103960362774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1,409.49200000000013,409.05548334,28.0,4.349400000000002,111.26570000000001,88.16,2.0,5.0,7.0,8.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,165.47423178878972,5.909793992456776,1.4948811098084467,18.14816046181083,7.414362576690104,3.8753033194670725,0.75,4.595340251922607,6.2587504386901855,3.0,2.0,0.06726355888452852,0.9327364411154715,0.0015655243269846282,0.9326309732652329,-0.9310654489382483,3.177179841911464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CN(c2cccnc2)C1,373.50400000000013,373.22664586400003,28.0,4.518720000000003,114.72370000000004,53.940000000000005,1.0,5.0,6.0,5.0,6.0,4.0,3.0,1.0,0.34782608695652173,0.0,0.0,0.0,0.0,166.42793708991954,5.943854896068555,1.4305628222283506,18.41501854023087,7.966212724107353,3.8361600720886635,0.6428571428571429,6.356640815734863,13.743512153625488,5.0,1.0,0.9170114902389639,0.08298850976103611,0.08298809398196577,4.5340640355028873e-07,0.08298764057556222,4.481094777454227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1,420.50900000000024,420.204907376,31.0,3.9970200000000036,120.88250000000005,62.99,0.0,5.0,5.0,6.0,7.0,4.0,3.0,1.0,0.36,0.0,0.0,0.0,0.0,181.57482544174326,5.8572524336046214,1.8375950841653446,21.12499986576821,8.552852648469262,3.9528317934200055,0.5161290322580645,9.740869522094727,,1.0,0.0,0.00454102449594207,0.9954589755040579,0.9954589755040579,0.0,0.9954589755040579,1.6541738446500953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1ccc2oc3c(c(=O)c2c1)C(c1ccc(O)cc1)N(CCCN(C)C)C3=O,392.45500000000027,392.173607248,29.0,3.3039200000000015,111.37830000000005,73.99000000000001,1.0,5.0,6.0,6.0,5.0,4.0,3.0,1.0,0.30434782608695654,0.0,0.0,0.0,0.0,168.5256297356392,5.811228611573766,1.8778602032326823,19.20749134828615,7.368613596873546,3.401432102252665,0.5517241379310345,9.722260475158691,9.736488342285156,1.0,1.0,0.004717152654278966,0.995282847345721,0.9952611107469661,0.004586855187850928,0.9906742555591151,0.9775999309071932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
COc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCN(C)C)cc1OC,456.92600000000033,456.14519958,32.0,3.9605000000000032,123.09050000000005,72.22,0.0,6.0,6.0,8.0,7.0,4.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,190.62669478373525,5.957084211991726,1.8992730508924063,22.17420996028788,8.841275472748954,3.823881222383442,0.5,9.668469429016113,,1.0,0.0,0.005360389177581304,0.9946396108224187,0.9946396108224187,0.0,0.9946396108224187,1.6896963216965681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2ccncc2)no1,388.4310000000001,388.16477388000004,29.0,2.894000000000001,106.05150000000002,89.94000000000001,0.0,7.0,7.0,8.0,3.0,5.0,4.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,166.7092384505009,5.748594429327617,1.395717783245043,17.541830704973176,6.804888709777418,2.9666458925285917,0.6896551724137931,3.3294239044189453,,4.0,0.0,0.9999150062501152,8.499374988479858e-05,8.499374988476894e-05,0.0,8.499374988476894e-05,2.893963086114683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)CCOc1ccc2c(=O)c3ccc(Cl)cc3n(CCN(CC)CC)c2c1,444.0190000000003,443.233955008,31.0,4.870500000000004,131.79500000000002,37.71,0.0,5.0,5.0,6.0,11.0,3.0,3.0,0.0,0.48,0.0,0.0,0.0,0.0,189.7016579201076,6.119408320003471,2.0386300799322226,23.580344518843443,10.983635155546331,5.403310588557373,0.45161290322580644,9.58018684387207,,3.0,0.0,0.006560764732203905,0.9934392352677961,0.9934392352677961,0.0,0.9934392352677961,2.687454464317647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)cc1O,383.4330000000001,383.10521040400005,27.0,3.8940200000000016,102.9197,130.03,3.0,7.0,10.0,9.0,5.0,3.0,3.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,156.02172199668908,5.77858229617367,1.7820518210976244,18.334644603732443,7.420903310665037,4.390379201647889,0.6666666666666666,4.966134071350098,7.304543495178223,3.0,4.0,0.4436373124772673,0.5563626875227328,0.0036689158528945107,0.5547290257866074,-0.5510601099337129,3.5410480657041608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,331.45900000000006,331.19361442,25.0,5.323200000000005,104.88350000000004,20.310000000000002,0.0,2.0,2.0,2.0,7.0,3.0,3.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,149.64611242831958,5.985844497132783,1.6569979341435304,17.37553166777971,8.085108974971181,4.54926953981008,0.64,7.887376308441162,,1.0,0.0,0.24559872389130932,0.7544012761086907,0.7544012761086907,0.0,0.7544012761086907,4.713426105920266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
O=[S+]([O-])(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2ccc(Br)cc2O)cc1,516.4610000000001,515.087824792,32.0,5.249700000000005,131.57980000000003,96.45,4.0,5.0,9.0,8.0,7.0,4.0,3.0,1.0,0.25,0.0,1.0,1.0,0.0,197.52169367755891,6.172552927423716,1.3718561734780497,22.79147987971925,10.039046485370418,5.691316174129082,0.5625,10.096785545349121,8.490274429321289,3.0,3.0,0.0018553403502064765,0.9981446596497935,0.9979939471891686,0.07512885992393016,0.9228650872652384,2.5181235897775713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
O=[S+]([O-])(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,472.0100000000001,471.138340372,32.0,5.1406000000000045,128.88980000000004,96.45,4.0,5.0,9.0,8.0,7.0,4.0,3.0,1.0,0.25,0.0,1.0,1.0,0.0,193.95741229879923,6.061169134337476,1.3718561734780497,22.60813795339622,9.916278197994039,5.608025396844746,0.5625,10.099162101745605,8.498555183410645,3.0,3.0,0.0018478574088826635,0.9981521425911173,0.9980048729351929,0.07381467502605685,0.924190197909136,2.4072684555612205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,310.396,310.033350928,20.0,1.7281999999999997,81.21660000000001,74.6,2.0,6.0,8.0,6.0,6.0,2.0,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,124.81323760416643,6.240661880208322,2.4353952844356392,15.311525943129952,7.079272203811196,2.982289697163917,0.3,,13.789101600646973,0.0,2.0,0.999999591776293,4.082237069491512e-07,0.0,4.082237069330856e-07,-4.082237069330856e-07,1.7281998227106603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(-c2cn[nH]c2-c2ccc(OC)cc2)cc1,280.327,280.121177752,21.0,3.760900000000002,82.56370000000003,47.14,1.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,122.89982818979756,5.852372770942741,1.9854770628813687,13.243141289437586,5.707670921763646,2.6040508742748183,0.8095238095238095,2.217801094055176,13.49268627166748,1.0,1.0,0.9999926186637935,7.381336206480071e-06,6.573523792864093e-06,8.078177237852956e-07,5.765706069078797e-06,3.7608967943145872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCN1CCN(c2ccc(Nc3ccc(-c4ccc(C(N)=O)cc4)n4ncnc34)cc2)CC1,441.5390000000002,441.22770848400006,33.0,3.380700000000002,130.9926,91.79,2.0,7.0,9.0,8.0,6.0,5.0,4.0,1.0,0.24,0.0,0.0,0.0,0.0,192.1912074254534,5.823975982589497,1.3521899295971263,20.963011150026194,8.913744779847827,4.247998098273608,0.6363636363636364,7.853191375732422,12.229912757873535,7.0,3.0,0.26046912303108183,0.7395308769689182,0.7395270235742694,1.4793836588023898e-05,0.7395122297376814,2.7964562478197865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.4870000000002,369.172227344,25.0,1.2851000000000006,97.73540000000006,101.73,2.0,6.0,8.0,8.0,7.0,2.0,1.0,1.0,0.5882352941176471,0.0,0.0,0.0,0.0,148.9899874864918,5.959599499459672,2.241239295541135,19.52374837784304,8.052660123966941,4.243964693315342,0.24,9.080488204956055,12.276865005493164,2.0,3.0,0.02044258464933354,0.9795574153506664,0.9795571439125711,1.327789493812557e-05,0.979543866017633,-0.40436419523111655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,340.8510000000001,340.15537034,23.0,2.8307000000000015,91.64900000000004,61.8,2.0,4.0,6.0,6.0,6.0,2.0,1.0,1.0,0.5882352941176471,0.0,0.0,0.0,0.0,142.1221983867702,6.179226016816096,2.1945763315070748,17.8870513624994,7.883629030020559,3.7242862143565043,0.2608695652173913,9.228190422058105,7.539023399353027,1.0,2.0,0.008479083205223855,0.9915209167947762,0.9853645356744781,0.42064815870325956,0.5647163769712186,0.7590488970165192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CCCOC(=O)c1ccc(Oc2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,368.389,368.13722174000003,27.0,4.155420000000002,99.17980000000003,104.67000000000002,3.0,6.0,9.0,7.0,6.0,3.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,155.74464413742317,5.768320153237895,1.8413326237655367,18.31524572282112,7.819723238268217,4.027926291773171,0.6296296296296297,2.018700122833252,8.845479965209961,1.0,3.0,0.9653843541783048,0.034615645821695185,4.1562179896033696e-06,0.03461163345719926,-0.03460747723920966,4.140120256002161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,785.1089999999998,784.492104896,55.0,5.190400000000006,218.34839999999912,133.41,2.0,9.0,11.0,13.0,21.0,3.0,2.0,1.0,0.6904761904761905,0.0,0.0,0.0,0.0,333.63817143549284,6.0661485715544154,1.7892934479230875,45.995454985001736,21.787947255458104,12.052626524541989,0.2,7.598071098327637,13.611088752746582,2.0,2.0,0.3879169838083051,0.6120830161916949,0.6120827776029011,6.15050789259347e-07,0.6120821625521118,4.779138794327462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Clc1ccc(-c2noc3ncnc(N4CCCCC4)c23)cc1,314.77600000000007,314.09343878,22.0,3.9285000000000023,86.10900000000002,55.050000000000004,0.0,5.0,5.0,6.0,2.0,4.0,3.0,1.0,0.3125,0.0,0.0,0.0,0.0,132.45677068552075,6.020762303887307,1.8680745601195974,13.517929241784408,5.571465932492148,2.3120223424120563,0.6818181818181818,3.918478488922119,,3.0,0.0,0.9996701357827249,0.00032986421727509985,0.00032986421727511497,0.0,0.00032986421727511497,3.9283567181575867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(O)CCC(=O)Nc1nc(-c2ccccc2)cs1,276.317,276.056863244,19.0,2.6134000000000004,73.04950000000002,79.28999999999999,2.0,4.0,6.0,6.0,5.0,2.0,2.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,113.47541717039704,5.972390377389318,1.9801054715746873,13.227051971963203,6.102806412986265,3.888065465804617,0.5789473684210527,2.867103099822998,4.2596659660339355,2.0,2.0,0.0007233341535201026,0.9992766658464799,2.9315031708886168e-05,0.9992766446412946,-0.9992473296095857,-0.5272610284254373,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
COc1cccc(OC)c1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,444.4090000000001,444.129691748,32.0,5.227200000000003,113.33840000000004,76.66,2.0,4.0,6.0,9.0,6.0,3.0,3.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,181.51676733870417,5.672398979334505,1.872843638952971,22.670220071134082,9.42122811860618,4.997369683195407,0.5625,3.490363597869873,12.192214965820312,2.0,2.0,0.9998607518889605,0.00013924811103949164,0.00012311476105033152,1.6135336487201262e-05,0.00010697942456313025,5.227139521102879,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CCCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,520.5290000000002,520.127977496,36.0,5.663600000000003,128.87620000000004,101.57,2.0,5.0,7.0,11.0,9.0,3.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,205.75850471977708,5.715514019993808,1.8173361649001232,26.739670744777783,11.252174145340792,6.221060597000501,0.5,3.3328380584716797,12.14225959777832,2.0,2.0,0.9998962348076047,0.0001037651923952998,8.566449386356888e-05,1.810224925166392e-05,6.756224461190497e-05,5.6635549330113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,478.4480000000001,478.08102730400003,33.0,4.493300000000002,115.02520000000001,101.57,2.0,5.0,7.0,11.0,6.0,3.0,3.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,186.66367837658726,5.656475102320826,1.8568041420946562,23.795811346111723,9.327486375988693,5.143803750975496,0.5454545454545454,3.301240921020508,12.133296012878418,2.0,2.0,0.9999018679592222,9.813204077779858e-05,7.965376830158157e-05,1.847974445762006e-05,6.117402384396151e-05,4.493257379704952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(c2cccnc2)C1,387.5310000000002,387.2422959280001,29.0,4.908820000000003,119.34070000000003,53.940000000000005,1.0,5.0,6.0,5.0,6.0,4.0,3.0,1.0,0.375,0.0,0.0,0.0,0.0,172.79287920431616,5.9583751449764195,1.4570652313343542,19.370057708088318,8.598279704053613,4.39172303108148,0.6206896551724138,6.150298118591309,13.737378120422363,5.0,1.0,0.9467247381701759,0.053275261829824117,0.05327482647275064,4.598558120765704e-07,0.053274366616938566,4.885043725496414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
COc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1OC,474.5820000000003,474.1613283119999,34.0,6.010100000000005,133.57169999999996,67.87,1.0,5.0,6.0,7.0,5.0,5.0,3.0,2.0,0.25925925925925924,0.0,0.0,0.0,0.0,202.80134879241402,5.9647455527180595,1.4938975501584806,22.347558436880206,9.425999025555681,4.116939504635934,0.5294117647058824,3.715850830078125,12.500954627990723,1.0,1.0,0.9997851756353175,0.00021482436468245325,0.00020690022604901345,7.92577847881217e-06,0.0001989744475702013,6.010006692941171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1,471.5820000000003,471.16166265999993,34.0,5.951300000000004,134.77139999999994,78.51,2.0,4.0,6.0,7.0,4.0,5.0,3.0,2.0,0.2222222222222222,0.0,0.0,0.0,0.0,202.285642617052,5.949577724030941,1.4499582894078555,22.224029993507415,9.347277430472568,4.4339394269894505,0.5294117647058824,4.062060832977295,12.77652645111084,2.0,2.0,0.9995367482637678,0.0004632517362321842,0.00045905151356248803,4.202151673780092e-06,0.0004548493618887079,5.95109876571256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
