smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,stereocenter_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,pka_features_available,pains_filter_available,pains_alert_count,pains_alert_present,michael_acceptor_count,aldehyde_count,epoxide_ring_count,aziridine_ring_count,alkyl_halide_count,acyl_halide_count,sulfonyl_halide_count,isocyanate_count,isothiocyanate_count,anhydride_count,reactive_alert_site_count,reactive_alert_present,catechol_ring_count,hydroxamate_count,beta_dicarbonyl_count,metal_chelator_alert_count,metal_chelator_alert_present,ester_count,phenol_count,metabolic_lability_alert_count,metabolic_lability_alert_present,aromatic_or_heterocycle_present,mol_weight_lt_500,logp_le_5,logp_in_1_3,estimated_logd_le_5,estimated_logd_in_1_3,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,basic_ionization_ok,acidic_ionization_ok,formal_charge_zero_or_plus_one,formal_charge_abs_le_1,fraction_csp3_ge_0p3,stereocenter_count_ge_1,aromatic_ring_count_ge_1,aromatic_ring_count_1_3,ring_count_4_7,pains_alert_absent,reactive_alert_absent,metal_chelator_alert_absent,metabolic_lability_alert_absent,druglike_physchem_pass_count,druglike_physchem_window_pass,ionization_window_pass,liability_alert_absent_pass,sarscov2_vitro_design_rule_pass_count
CC(=O)N[C@@H](CS)C(=O)O,163.198,163.030314148,10.0,5.0,-0.4945,66.4,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,3.0807387828826904,0.0,3.0,4.7942200224526665e-05,0.9999520577997755,0.0,0.9999520577997755,-0.9999520577997755,-4.813782038649383,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-],232.25599999999994,232.11904625591,16.0,6.0,-1.9878999999999982,109.69,3.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.0,0.0,1.0,1.0,1.0,0.0,4.643587112426758,0.0,4.0,0.0017491489815369965,0.998250851018463,0.0,0.998250851018463,-0.998250851018463,-4.745073198466493,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O,318.223,318.0876988839099,19.0,10.0,-0.13200000000000017,141.36,4.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,9.261604309082031,1.621492862701416,1.0,5.0,2.2592053183314482e-08,0.9999999774079468,0.9864336329765271,0.9999983347013136,-0.013564701724786521,-7.77804429826671,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,10.0
CN(C)C(=N)N=C(N)N,129.167,129.10144535199998,9.0,5.0,-1.243829999999999,91.49,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.856905937194824,11.215571403503418,2.0,1.0,0.0003490406630217848,0.9996509593369782,0.9996509059660665,0.00015288405555160538,0.999498021910515,-4.700953975054386,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CC(C)C[C@H](CN)CC(=O)O,159.229,159.125928784,11.0,3.0,1.0821,63.32000000000001,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,1.0,10.331804275512695,4.321631908416748,1.0,1.0,9.748939040926068e-07,0.999999025106096,0.9988313407915574,0.9991658013755851,-0.00033446058402764045,-4.928942645198154,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.6930000000002,560.353362496,39.0,14.0,0.9221000000000046,205.84,6.0,9.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10.71523666381836,9.075417518615723,4.0,5.0,0.0004736731309824839,0.9995263268690175,0.9995163254590098,0.020677974877957393,0.9788383505810524,-2.402421249844549,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0
CC(C[N+](C)(C)C)OC(N)=O,161.22499999999997,161.12845420409,11.0,4.0,0.1764,52.32,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,0.0,1.0,1.0,2.992405414581299,12.323890686035156,1.0,2.0,0.999948966127908,5.103387209204335e-05,3.911906131218438e-05,1.191527689434043e-05,2.7203784417843946e-05,0.17637783570539056,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.334,260.173607248,18.0,6.0,2.0227,90.65,2.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,2.73854923248291,12.355574607849121,1.0,3.0,0.9999671191014582,3.288089854180942e-05,2.1804180218083004e-05,1.1076959847665612e-05,1.0727220370417392e-05,2.0226857197724284,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,554.7320000000002,554.244406304,36.0,14.0,-1.628399999999993,197.31999999999996,8.0,10.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,2.0,0.0,12.824021339416504,0.0,8.0,0.9999962331612913,3.766838708729736e-06,0.0,3.7668387087497477e-06,-3.7668387087497477e-06,-1.6284016359203395,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0
CC(=O)N[C@@H](CC(C)C)C(=O)O,173.21199999999996,173.10519334,12.0,4.0,0.6218000000000001,66.4,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,3.5285120010375977,0.0,2.0,0.00013441682119941234,0.9998655831788006,0.0,0.9998655831788006,-0.9998655831788006,-3.24974637937028,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CS(=O)(=O)OCCCCOS(C)(=O)=O,246.30599999999998,246.023180168,14.0,8.0,-0.2809999999999997,86.74000000000001,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2809999999999997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CCCC(CCC)C(=O)O,144.214,144.115029752,10.0,2.0,2.2874,37.3,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,4.753200531005859,0.0,1.0,0.00225020548009891,0.9977497945199011,0.0,0.9977497945199011,-0.9977497945199011,-0.3603778219781937,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,307.32800000000003,307.083806264,20.0,10.0,-2.2060999999999984,158.82,6.0,6.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.0,9.094644546508789,2.1549155712127686,1.0,5.0,1.1261160663899255e-07,0.9999998873883934,0.9801997782810811,0.9999943126088062,-0.019794534327725155,-9.154516845368402,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,9.0
NCCNCCNCCNCCN,189.307,189.19534573599998,13.0,5.0,-2.3273999999999972,88.13,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6270170211792,14.0,5.0,0.0,0.0005925507620997417,0.9994074492379003,0.9994074492379003,0.0,0.9994074492379003,-5.554674438979484,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
C[N+](C)(C)CCOC(N)=O,147.19799999999998,147.11280414009,10.0,4.0,-0.2121000000000003,52.32,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,0.0,1.0,0.0,3.0186495780944824,12.669719696044922,1.0,2.0,0.9999530706781854,4.692932181460385e-05,4.1555788789711416e-05,5.373756335628093e-06,3.6182032454083326e-05,-0.21212038162375546,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,685.9040000000002,685.462578596,48.0,14.0,1.467200000000006,223.26,8.0,8.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,7.0,0.0,4.146442413330078,0.0,8.0,0.0005574427243959512,0.999442557275604,0.0,0.999442557275604,-0.999442557275604,-1.7865997484710638,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.3490000000002,393.13834393599996,27.0,13.0,-2.6845999999999934,196.21999999999997,5.0,8.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,9.39453411102295,1.5756123065948486,3.0,5.0,1.502109921952372e-08,0.9999999849789007,0.9899748689403584,0.9999985016555764,-0.010023632715218,-10.50789828520761,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,9.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,296.05093264,16.0,6.0,3.6212000000000026,6.48,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.7158182859420776,14.0,2.0,0.0,0.9999979307289241,2.0692710759329103e-06,2.0692710759329416e-06,0.0,2.0692710759329416e-06,3.621199101326063,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CNC(C)CCC=C(C)C,141.25799999999998,141.151749608,10.0,1.0,2.3407,12.03,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,1.0,11.765066146850586,14.0,1.0,0.0,4.314347433043153e-05,0.9999568565256696,0.9999568565256696,0.0,0.9999568565256696,-2.0243848842270253,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
NCCCCCC(=O)O,131.175,131.094628656,9.0,3.0,0.5901000000000001,63.32000000000001,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,10.963805198669434,4.761962890625,1.0,1.0,6.266728317646217e-07,0.9999993733271683,0.9997270543065723,0.9977040383971819,0.0020230159093903577,-5.612859132921644,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CCCCN=C(N)N=C(N)N,157.22099999999998,157.13274547999998,11.0,5.0,-0.6253999999999984,102.77999999999999,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,11.324641227722168,14.0,2.0,0.0,0.00011893429886811191,0.9998810657011319,0.9998810657011319,0.0,0.9998810657011319,-4.550092883303207,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.20099999999996,161.10519334,11.0,4.0,-1.8064999999999984,60.36,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,1.0,0.0,1.0,0.0,11.385787963867188,0.0,1.0,0.9998966840997531,0.00010331590024692527,0.0,0.00010331590024695727,-0.00010331590024695727,-1.8065448718433958,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CC(N)CCCC(C)(C)O,145.24599999999998,145.146664228,10.0,2.0,1.2748000000000002,46.25,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.796183586120605,14.023648262023926,1.0,1.0,4.016047758338192e-05,0.9999598395224166,0.9999598395128634,2.3787655192090353e-07,0.9999596016363115,-3.121401131256609,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
C[N+](C)(C)CCCCCC[N+](C)(C)C,202.38599999999997,202.23980180017998,14.0,2.0,1.9591999999999998,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9591999999999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CC(=O)NCCCS(=O)(=O)[O-],180.20499999999998,180.03360237991,11.0,6.0,-0.9421999999999995,86.3,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.0,0.0,1.0,1.0,0.0,0.0,1.666798710823059,0.0,2.0,1.8484082917602507e-06,0.9999981515917082,0.0,0.9999981515917082,-0.9999981515917082,-6.675402091950755,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0
CC[C@@H](CO)NCCN[C@@H](CC)CO,204.314,204.183778008,14.0,4.0,-0.292599999999999,64.52,4.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.482339859008789,13.821810722351074,2.0,2.0,0.008205061915922466,0.9917949380840775,0.9917949349775791,3.786074131547699e-07,0.9917945563701659,-2.37851813738456,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,458.4960000000002,458.12600542399986,32.0,11.0,1.9772200000000002,152.69,4.0,7.0,11.0,9.0,3.0,3.0,0.0,2.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,4.864213943481445,2.9436819553375244,2.0,4.0,3.486614046904536e-05,0.999965133859531,0.0029036953573359776,0.9999650323240526,-0.9970613369667167,-2.4803761244842315,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,11.0
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,432.5030000000002,432.20738764000004,32.0,8.0,3.412200000000002,70.05000000000001,1.0,6.0,7.0,5.0,5.0,4.0,1.0,3.0,2.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,7.166250705718994,10.724241256713867,5.0,1.0,0.6311008971863629,0.36889910281363714,0.36859997448742615,0.00047375406101404576,0.36812622042641213,3.2122987975774233,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,254.24599999999998,254.101504928,18.0,8.0,-2.213099999999999,102.28,2.0,8.0,10.0,3.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,2.407989501953125,13.701212882995605,4.0,2.0,0.9999893146519366,1.0685348063366185e-05,1.0185563916255161e-05,4.997892377167982e-07,9.685774678538363e-06,-2.2131046406124932,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,224.21999999999997,224.090940244,16.0,7.0,-1.5739999999999998,82.04999999999998,1.0,7.0,8.0,2.0,2.0,2.0,0.0,2.0,2.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,2.3966174125671387,13.835058212280273,4.0,1.0,0.9999897104535793,1.0289546420683138e-05,9.922317125584342e-06,3.6723293888455884e-07,9.555084186699782e-06,-1.5740044687162222,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
