sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
0,Nc1cccc([N+](=O)[O-])c1CO,0,5,5,1.0,0;1;2;3;4,0.6851314502124299,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6767835049347272
2427,Cc1ccccc1N=Nc1ccc(N(C)C)cc1,0,5,5,1.0,0;1;2;3;4,0.61231045413308,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6063407757771314
2459,CNc1ccc(N=Nc2ccc(NC)cc2)cc1,0,5,5,1.0,0;1;2;3;4,0.7133124226445774,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.715172144408684
2500,CC(=O)Nc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,0,5,5,1.0,0;1;2;3;4,0.6132481593277028,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6049253408867095
2606,O=C(c1ccccc1)C1OC1c1ccc(Oc2ccccc2)cc1,0,5,5,1.0,0;1;2;3;4,0.5307807111464367,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5560319086758101
2611,OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,0,5,5,1.0,0;1;2;3;4,0.6249516357451762,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6447040579377927
2625,OC1c2ccc3nc4c(ccc5ccccc54)cc3c2C2OC2C1O,0,5,5,1.0,0;1;2;3;4,0.6169791904040537,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6056515562266341
2634,COc1cc(Oc2ccc(Cl)cc2Cl)cc([N+](=O)[O-])c1,0,5,5,1.0,0;1;2;3;4,0.6892743099695929,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6918036333601073
2663,O=C1c2ccccc2-c2ccc3ccc4ccccc4c3c21,0,5,5,1.0,0;1;2;3;4,0.673980321581315,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6560477601694131
2668,O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,1,5,5,1.0,0;1;2;3;4,0.46709289608543464,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.445323294801103
2682,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0,5,5,1.0,0;1;2;3;4,0.705690144641349,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7073666365931282
2693,CCc1c2ccccc2cc2ccc3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.7382038669076748,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.744253539790039
2710,O=[N+]([O-])c1c2ccccc2cc2c1ccc1ccccc12,0,5,5,1.0,0;1;2;3;4,0.8228194429412993,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8239133731429052
2738,c1cnc2ccc3c(c2c1)CCC1OC31,0,5,5,1.0,0;1;2;3;4,0.5932445523491469,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5906335315603486
2750,c1cscn1,1,5,5,1.0,0;1;2;3;4,0.40492986601821945,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3845866674181536
2751,CC(C)Cc1nccs1,1,5,5,1.0,0;1;2;3;4,0.3849893007036871,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3757803051132052
2772,O=C1CCc2c3c(c4c(ccc5ccccc54)c21)CCC3,0,5,5,1.0,0;1;2;3;4,0.6632220948319846,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6361850426395658
2804,Cn1c(N)nc2nc3ccncc3cc21,0,5,5,1.0,0;1;2;3;4,0.7782286540919482,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7547651255651046
2813,N=C(Nc1ccccc1)Nc1ccccc1,1,5,5,1.0,0;1;2;3;4,0.46855463382166196,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4260609948756943
2825,Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,1,5,5,1.0,0;1;2;3;4,0.45377595309873797,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4010273440412888
2860,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1,5,5,1.0,0;1;2;3;4,0.4084183665126287,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.413083215980968
2877,O=c1c2ccccc2sn1CC1CO1,0,5,5,1.0,0;1;2;3;4,0.6578725411729783,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6850077220015529
2892,Nc1ccc(-c2ccc(-c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,0,5,5,1.0,0;1;2;3;4,0.5869245515357947,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5856888599400593
2907,c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,0,5,5,1.0,0;1;2;3;4,0.8070582770893641,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8024707824634468
2916,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,1,5,5,1.0,0;1;2;3;4,0.3708991303765782,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3563341433998487
2946,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,1,5,5,1.0,0;1;2;3;4,0.47667985051199757,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4801518609538644
2950,COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N,1,5,5,1.0,0;1;2;3;4,0.4086518718564702,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3925927592967194
2994,OC1C=Cc2cc3c(ccc4ccccc43)c(Cl)c2C1O,0,5,5,1.0,0;1;2;3;4,0.6091319079587545,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6100642907703592
2995,OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,0,5,5,1.0,0;1;2;3;4,0.539273500164131,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5431749728259774
3007,C=CCC1C(=O)CC(OC(=O)C2C(C=C(C)C)C2(C)C)=C1C,1,5,5,1.0,0;1;2;3;4,0.42130601628615966,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4279674806714724
3013,CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,1,5,5,1.0,0;1;2;3;4,0.3198247133349007,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3166262719844285
3015,C1=CC2OC2C=CO1,0,5,5,1.0,0;1;2;3;4,0.5215785710970224,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.519309490524829
3024,Cc1ccc2ccc3ccccc3c2c1C,0,5,5,1.0,0;1;2;3;4,0.7836284968362377,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7866882748783739
3048,Nc1cccc2ccc3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.8275748284159252,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8462319618503907
3053,Cc1cccc2c1ccc1cc(C(C)C)ccc12,0,5,5,1.0,0;1;2;3;4,0.5891051347695493,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5859857801342148
3078,COc1c2ccccc2[n+]([O-])c2occc12,0,5,5,1.0,0;1;2;3;4,0.5642698272648716,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5799189109705699
3082,CCCCCCCCCCSCn1cc[n+](C)c1,1,5,5,1.0,0;1;2;3;4,0.3562670395584154,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3661502834629813
3107,CN(C(=O)CCl)c1snc2ccccc12,0,5,5,1.0,0;1;2;3;4,0.542634792331335,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5197978062530327
3124,CC(=O)Nc1snc2ccc(Cl)cc12,1,5,5,1.0,0;1;2;3;4,0.34231799222449205,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3237638971293506
3136,CC(=O)Nc1snc2ccccc12,1,5,5,1.0,0;1;2;3;4,0.4154362260024529,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.396448586303932
3137,CCCN(C(=O)CCCl)c1snc2ccccc12,1,5,5,1.0,0;1;2;3;4,0.43911899929930176,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4360774513777767
3181,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,1,5,5,1.0,0;1;2;3;4,0.4064914685947253,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3999494053965237
3193,O=Nn1cc(CC(O)C(=O)O)c2ccccc21,1,5,5,1.0,0;1;2;3;4,0.44558246324573025,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4394831985064517
3197,O=Nn1cc(CCO)c2ccccc21,1,5,5,1.0,0;1;2;3;4,0.4264647074208778,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.420496666738147
3247,Oc1cc2ccccc2c2ccc3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.8726998464834222,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8801052025278815
3252,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,1,5,5,1.0,0;1;2;3;4,0.40262565959548996,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4182593301869771
3276,O=C1C=CC(=O)N1,1,5,5,1.0,0;1;2;3;4,0.4643085486092134,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4867083946019265
3298,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,0,5,5,1.0,0;1;2;3;4,0.6119068974736782,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6530718114948627
3304,O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0,5,5,1.0,0;1;2;3;4,0.5374966604402128,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.534091151355593
3317,O=C1c2ccccc2C(=O)c2cc(CO)ccc21,0,5,5,1.0,0;1;2;3;4,0.6682177304620779,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6662157685967314
3320,O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,0,5,5,1.0,0;1;2;3;4,0.6686021770544318,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7106410392373477
3323,COc1c(C=O)c(O)cc2c1C(=O)c1ccccc1C2=O,0,5,5,1.0,0;1;2;3;4,0.5673489054064371,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6122196320703377
3326,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0,5,5,1.0,0;1;2;3;4,0.8275043604058728,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8288678624870919
3329,O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O,0,5,5,1.0,0;1;2;3;4,0.6587000843377973,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6799548944889641
3337,Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,0,5,5,1.0,0;1;2;3;4,0.7791051725700474,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7784721742016234
3340,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,5,5,1.0,0;1;2;3;4,0.5513360108577633,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5570423003531949
3341,CC(=O)c1c(O)cc(O)c2c1C(=O)c1cc(O)cc(O)c1C2=O,0,5,5,1.0,0;1;2;3;4,0.5460917777561114,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.553357510882949
3362,Cc1ccc(S(=O)(=O)NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,0,5,5,1.0,0;1;2;3;4,0.5679132273133503,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5637815066937556
3364,S=C1NCCN1,1,5,5,1.0,0;1;2;3;4,0.44761977140571874,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4705728356464525
3370,O=c1ccc2ccccc2o1,1,5,5,1.0,0;1;2;3;4,0.4436129665231386,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4234691187100123
3377,CC1C=C(C=O)C(C=O)=CC2(O)CC(C)(C)CC12,1,5,5,1.0,0;1;2;3;4,0.41383766739876,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4197388491091839
3385,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1,5,5,1.0,0;1;2;3;4,0.4779474869773905,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4600485539575812
3405,CC(C)(C)c1c(N)ccc2c1Cc1ccccc1-2,0,5,5,1.0,0;1;2;3;4,0.5365741643257531,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.551443846007839
3411,Cc1cc2c(cc1C)-c1ccccc1C2,0,5,5,1.0,0;1;2;3;4,0.5547195226706136,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5340737657849187
3427,Cc1ccc2c(c1)Cc1cc(C)ccc1-2,0,5,5,1.0,0;1;2;3;4,0.5547195226706136,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5340737657849187
3431,Cc1ccc2c(c1)C(C)c1cc(C)ccc1-2,0,5,5,1.0,0;1;2;3;4,0.565694517991551,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5686423847249179
3445,Oc1cnnc(O)n1,1,5,5,1.0,0;1;2;3;4,0.36053546583410345,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3432985405057962
3496,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2,0,5,5,1.0,0;1;2;3;4,0.5406573112753698,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5239733626242663
3499,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1,5,5,1.0,0;1;2;3;4,0.46040210351804145,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4633683422005187
3504,O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,5,5,1.0,0;1;2;3;4,0.5740850953362678,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5637565896429654
3524,O=c1oc2cccc3ccc4cccc1c4c32,0,5,5,1.0,0;1;2;3;4,0.5582027140018744,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5322884489964178
3545,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,1,5,5,1.0,0;1;2;3;4,0.4616681874202849,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4609006495171278
3582,COc1cc(O)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0,5,5,1.0,0;1;2;3;4,0.5694257943326606,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5637753388326093
3584,COc1cc(OC)c2cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c3c2c1)OCO4,0,5,5,1.0,0;1;2;3;4,0.5481520998518276,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5463641189111661
3589,CC1(C)COC1=O,1,5,5,1.0,0;1;2;3;4,0.44260471332911183,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4406678689644265
3604,OCCN1CC1,1,5,5,1.0,0;1;2;3;4,0.4186681299159442,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4456112262778108
3630,Oc1ncc2ccc3cccc4ccc1c2c34,0,5,5,1.0,0;1;2;3;4,0.6120337636626048,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.591220167480354
3677,[O-][n+]1c2ccc3ccccc3c2cc2c3ccccc3ccc21,0,5,5,1.0,0;1;2;3;4,0.6531421541520445,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.647727075531824
3696,COc1cc([N+](=O)[O-])ccc1N=N[C@H](C(C)=O)C(=O)Nc1ccccc1OC,0,5,5,1.0,0;1;2;3;4,0.630355046225921,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6624330492962835
3701,c1ccc2c(c1)COC2,1,5,5,1.0,0;1;2;3;4,0.34395901914533045,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3653121881879512
3711,COC1=CC=CC=CC1,1,5,5,1.0,0;1;2;3;4,0.3906144575549109,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3846112851719497
3738,Cc1cccc2nc(O)c(O)nc12,1,5,5,1.0,0;1;2;3;4,0.4023436991283035,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.391338440483451
3743,Cc1nc2ccc(N(C)C)c(C)c2nc1C,1,5,5,1.0,0;1;2;3;4,0.3816793329644126,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3589111141727362
3746,c1ccc2nccnc2c1,1,5,5,1.0,0;1;2;3;4,0.3293801719867377,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3658539900181591
3793,CCc1ccc2c3c(cccc13)-c1ccccc1-2,0,5,5,1.0,0;1;2;3;4,0.5582323168943681,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5404589170407177
3794,OCc1ccc2c(c1)-c1cccc3cccc-2c13,1,5,5,1.0,0;1;2;3;4,0.3809418502570058,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3619519242505678
3863,CC(C)[C@@H]1CC[C@H](C)[C@@H]2CC[C@H](C)C[C@H]21,1,5,5,1.0,0;1;2;3;4,0.27596195509560556,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.2970532809947145
3870,CC(=O)OC1C(OC23C=C(C)C4(CC4)C(C)(O)C2C(=O)C(C)(C)C3)OC(CO)C(OC(=O)/C=C/c2ccc(O)cc2)C1O,1,5,5,1.0,0;1;2;3;4,0.39800988550443195,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3972586746509158
3880,Nc1[nH]cnc2ncnc1-2,1,5,5,1.0,0;1;2;3;4,0.46978377074505334,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4957088978903962
3886,O=C1C(=O)c2ccccc2-c2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5726219266400545,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5839739961122762
3900,COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,1,5,5,1.0,0;1;2;3;4,0.45868684550823335,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4876884027048428
3910,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C=O)C(C)(C)CCC1,1,5,5,1.0,0;1;2;3;4,0.4763173510603715,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4602030176176611
3920,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1,1,5,5,1.0,0;1;2;3;4,0.43562129408989925,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4013331788091607
3946,Fc1cnc2c(ccc3ccccc32)c1,0,5,5,1.0,0;1;2;3;4,0.773242019372495,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7643373911340368
3953,Fc1cnc2c(c1)cc(F)c1ccccc12,0,5,5,1.0,0;1;2;3;4,0.6442001212376223,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6069244731076087
3957,O=NN1CSCC1C(=O)O,0,5,5,1.0,0;1;2;3;4,0.7622321500499369,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7965815334516944
