smiles,mol_weight,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_basic_pka_present,most_acidic_pka,most_acidic_pka_present,num_basic_sites,num_acidic_sites,neutral_fraction_ph65,neutral_fraction_ph74,neutral_fraction_ph80,charged_fraction_ph65,charged_fraction_ph74,charged_fraction_ph80,base_protonated_fraction_ph65,base_protonated_fraction_ph74,base_protonated_fraction_ph80,acid_deprotonated_fraction_ph65,acid_deprotonated_fraction_ph74,acid_deprotonated_fraction_ph80,net_charge_proxy_ph65,net_charge_proxy_ph74,net_charge_proxy_ph80,estimated_logd_ph65,estimated_logd_ph74,estimated_logd_ph80,min_neutral_fraction_intestinal_ph,mean_neutral_fraction_intestinal_ph,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,tpsa_le_63,palm_static_pass,ghose_mw_in_160_480,logp_ge_neg0p4,logp_le_5p6,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,total_hbond_donors_acceptors_le_12,veber_alt_pass,unionized_ph65_ge_0p5,unionized_ph74_ge_0p5,unionized_ph80_ge_0p5,unionized_across_intestinal_ph,hia_primary_rule_pass_count,hia_strict_absorption_screen
COc1ccc2c3c1O[C@@H]1C(=O)CC[C@]4(O)[C@H](C2)N(C)CC[C@@]314,315.3690000000001,44.0,1.0481999999999998,83.01780000000004,59.00000000000001,1.0,5.0,6.0,1.0,5.0,1.0,6.0,1.0,7.216740131378174,1.0,13.280535697937012,1.0,1.0,1.0,0.16106093019277146,0.6039541069720293,0.8585726853740995,0.8389390698072285,0.39604589302797066,0.14142731462590052,0.8389390431107177,0.3960450978428576,0.14142281432689532,1.6575408107092751e-07,1.316629950874519e-06,5.241577671060279e-06,0.8389388773566366,0.3960437812129067,0.14141757274922426,0.2551902029919798,0.8292039388760254,0.9819770677213373,0.16106093019277146,0.5411959075129668,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0
CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,292.37899999999996,45.0,1.6990999999999998,82.65020000000003,70.58999999999999,3.0,4.0,7.0,5.0,2.0,1.0,3.0,1.0,9.394962310791016,1.0,13.586943626403809,1.0,2.0,2.0,0.001271993471291376,0.01001534392374574,0.03871580738734617,0.9987280065287086,0.9899846560762543,0.9612841926126539,0.9987280064245869,0.9899846495641366,0.9612840923948932,8.185709688481829e-08,6.502136631282773e-07,2.5885421993740304e-06,0.99872792456749,0.9899839993504734,0.9612815038526938,-1.1964151177673268,-0.30023413257905385,0.2869883205597197,0.001271993471291376,0.016667714927461094,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,314.46900000000005,53.0,5.735800000000006,95.26480000000006,29.46,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,9.739078521728516,1.0,0.0,1.0,0.999423670155897,0.995440295531539,0.9820909241482799,0.0005763298441030518,0.00455970446846099,0.01790907585172008,0.0,0.0,0.0,0.0005763298441030772,0.004559704468461003,0.01790907585172007,-0.0005763298441030772,-0.004559704468461003,-0.01790907585172007,5.735549630974453,5.733815217051756,5.72795169759131,0.9820909241482799,0.9923182966119053,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0
CC(C)COC[C@@H](CN1CCCC1)N(Cc1ccccc1)c1ccccc1,366.549,61.0,4.830200000000005,114.18600000000006,15.71,0.0,3.0,3.0,10.0,3.0,2.0,1.0,1.0,9.258479118347168,1.0,14.0,0.0,2.0,0.0,0.0017408613219423996,0.013663004289434011,0.05226464031844169,0.9982591386780576,0.986336995710566,0.9477353596815583,0.9982591386780576,0.986336995710566,0.9477353596815583,0.0,0.0,0.0,0.9982591386780576,0.986336995710566,0.9477353596815583,2.070964176336189,2.9657462046797542,3.5484079659582495,0.0017408613219423996,0.0225561686432727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
Cc1nc(NCc2cccnc2)c(C#N)c(=O)[nH]1,241.254,29.0,0.9570999999999996,65.87340000000002,94.46000000000001,2.0,5.0,7.0,3.0,2.0,2.0,5.0,1.0,4.821162223815918,1.0,7.522678852081299,1.0,3.0,2.0,0.8945749984765137,0.5686540346581839,0.24974825989066204,0.10542500152348633,0.43134596534181613,0.7502517401093379,0.020519094789805622,0.002630379187562369,0.0006620253424815325,0.08668459617950391,0.4298462447703495,0.7500862909004805,-0.06616550138969829,-0.4272158655827871,-0.749424265557999,0.9087167563725002,0.7119481248565452,0.3546024709820391,0.24974825989066204,0.5709924310084532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0
CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,264.372,40.0,3.0839000000000016,83.27400000000006,6.48,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,7.989141464233398,1.0,14.0,0.0,2.0,0.0,0.031405137342563116,0.2048018580361851,0.5062503500409201,0.9685948626574369,0.7951981419638149,0.4937496499590799,0.9685948626574369,0.7951981419638149,0.49374964995907994,0.0,0.0,0.0,0.9685948626574369,0.7951981419638149,0.49374964995907994,1.5809006970232289,2.3952338923975542,2.788265336510702,0.031405137342563116,0.24748578180655612,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0
CC(C)(C)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@@H]3CC[C@]21C,372.55300000000017,63.0,3.8145000000000024,106.84240000000007,58.2,2.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.732327461242676,1.0,0.0,2.0,0.9999999414303655,0.999999534765046,0.9999981478688568,5.8569634475702514e-08,4.6523495400574433e-07,1.8521311432317944e-06,0.0,0.0,0.0,5.8569634428650814e-08,4.652349540465581e-07,1.8521311432622319e-06,-5.8569634428650814e-08,-4.652349540465581e-07,-1.8521311432622319e-06,3.8144999745635326,3.8144997979509823,3.8144991956289225,0.9999981478688568,0.9999992080214227,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
Oc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@@]314,357.4500000000003,53.0,1.7072999999999998,95.41440000000004,73.16,3.0,5.0,8.0,2.0,6.0,1.0,7.0,1.0,7.259677886962891,1.0,9.359404563903809,1.0,1.0,3.0,0.14794073477724126,0.5737804289099325,0.8107045917616483,0.8520592652227588,0.4262195710900675,0.18929540823835167,0.8518547699808688,0.41991956213323345,0.15385831682174436,0.001380370072418045,0.010860578198434386,0.041880800959361204,0.8504743999084508,0.40905898393479906,0.11197751586238316,0.8773877713816307,1.4660457308019692,1.6161626328311391,0.14794073477724126,0.5108085851496074,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,392.543,61.0,3.5634000000000023,115.90100000000004,32.78,0.0,3.0,3.0,6.0,4.0,2.0,2.0,1.0,7.118644714355469,1.0,14.0,0.0,1.0,0.0,0.19395989364149113,0.6565245583856032,0.8838490387566922,0.8060401063585089,0.3434754416143968,0.11615096124330782,0.8060401063585089,0.3434754416143968,0.11615096124330776,0.0,0.0,0.0,0.8060401063585089,0.3434754416143968,0.11615096124330776,2.851111937296829,3.380650976231849,3.5097780939343557,0.19395989364149113,0.5781111635945955,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0
CC(=O)O[C@@H]1[C@H]([N+]2(C)CCCCC2)C[C@@H]2[C@@H]3CC[C@@H]4C[C@@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@@H]3CC[C@]21C,557.8400000000001,97.0,5.965900000000006,156.37039999999976,55.84,0.0,5.0,5.0,4.0,6.0,0.0,1.0,1.0,8.433209419250488,1.0,14.0,0.0,1.0,0.0,0.011528025836883837,0.08478405047852755,0.26943292976179856,0.9884719741631162,0.9152159495214724,0.7305670702382014,0.9884719741631162,0.9152159495214724,0.7305670702382014,0.0,0.0,0.0,0.9884719741631162,0.9152159495214724,0.7305670702382014,4.027654941158081,4.894214160739559,5.396350673569101,0.011528025836883837,0.12191500202573664,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
CCN1CC[C@]23[C@@H]4C=C[C@H](O)[C@@H]2OC2=C(O)C=C[C@H](C[C@@H]41)[C@@H]23,301.386,45.0,1.9882,81.98660000000004,52.93000000000001,2.0,4.0,6.0,1.0,5.0,0.0,4.0,1.0,8.7291841506958,1.0,9.723376274108887,1.0,1.0,2.0,0.0058614041714091306,0.044552179190469575,0.15430926445964613,0.9941385958285909,0.9554478208095304,0.8456907355403539,0.9941350913339922,0.9552362320085555,0.8427732028762216,0.0005975360910447209,0.004726787097444763,0.018556204905932346,0.9935375552429475,0.9505094449111107,0.8242169979702892,-0.2437983309369618,0.6370689516332659,1.1765920011306636,0.0058614041714091306,0.06824094927384161,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.276,34.0,0.7357999999999993,70.29880000000001,81.64999999999999,1.0,7.0,8.0,5.0,3.0,3.0,6.0,1.0,2.923405647277832,1.0,11.204615592956543,1.0,2.0,1.0,0.9997152366769412,0.9998098432876512,0.9993677245061815,0.0002847633230588231,0.00019015671234878795,0.0006322754938185016,0.00026502725117517824,3.337268532517964e-05,8.38304903623835e-06,1.9741303867120955e-05,0.00015678925950221738,0.0006238976749470438,0.0002452859473080573,-0.00012341657417703773,-0.0006155146259108054,0.7356763112483006,0.7357174081361818,0.7355253193959304,0.9993677245061815,0.9996309348235913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
CNS(=O)(=O)CCc1ccc2[nH]c(C3CCN(C)CC3)cc2c1,335.4730000000001,48.0,2.0687999999999995,94.32120000000005,65.2,2.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,9.412858963012695,1.0,11.5466890335083,1.0,3.0,2.0,0.001220693600077256,0.009614222119869011,0.037200502504390505,0.9987793063999227,0.9903857778801309,0.9627994974956094,0.9987792954372201,0.9903850920364873,0.9627889327322708,8.980635424306468e-06,7.13312749650317e-05,0.0002839145478585504,0.9987703148017958,0.9903137607615222,0.9625050181844123,-0.8445933323652182,0.051714151526670804,0.6393488063714121,0.001220693600077256,0.016011806074778926,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.337,33.0,1.4764399999999998,73.16890000000002,97.97,2.0,5.0,7.0,3.0,2.0,2.0,4.0,1.0,5.221369743347168,1.0,7.694548606872559,1.0,4.0,3.0,0.892934492164697,0.6589744712457977,0.33052455271747905,0.107065507835303,0.34102552875420233,0.669475447282521,0.050013492234739894,0.006584166745238889,0.0016620623752071064,0.06005560619463081,0.33665797424752353,0.668925180281288,-0.010042113959890915,-0.33007380750228466,-0.667263117906081,1.4272595991629726,1.2953085902968426,0.9956437261927854,0.33052455271747905,0.6274778387093246,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,309.34700000000004,36.0,1.3026,76.65350000000004,90.41000000000001,1.0,6.0,7.0,7.0,2.0,2.0,2.0,1.0,5.006633281707764,1.0,6.292492866516113,1.0,3.0,1.0,0.37086287415720254,0.0721262325124394,0.019213997576470652,0.6291371258427975,0.9278737674875606,0.9807860024235293,0.031110537485538995,0.004026069361968682,0.0010143609616718673,0.617228911547103,0.9275822084356821,0.9807664927045728,-0.586118374061564,-0.9235561390737134,-0.979752131742901,0.8718133597355303,0.16069324756798653,-0.4137822684134491,0.019213997576470652,0.15406770141537088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.5120000000001,59.0,2.0881999999999996,106.77400000000006,69.64000000000001,0.0,6.0,6.0,6.0,4.0,1.0,4.0,1.0,7.555412292480469,1.0,14.0,0.0,4.0,0.0,0.08090033420277698,0.41148011300190346,0.7356928876148257,0.919099665797223,0.5885198869980965,0.26430711238517435,0.919099665797223,0.5885198869980965,0.2643071123851743,0.0,0.0,0.0,0.919099665797223,0.5885198869980965,0.2643071123851743,0.9961503157052518,1.702548850429839,1.954896557477098,0.08090033420277698,0.4093577782731687,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
O=C1NNC(=O)C1(c1ccccc1)c1ccccc1,252.27300000000002,31.0,1.1337,69.94940000000003,58.2,2.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,5.659999370574951,1.0,9.513375282287598,1.0,2.0,2.0,0.8728641891659753,0.9746213300840629,0.9658338715406145,0.1271358108340247,0.02537866991593707,0.03416612845938549,0.12628941913796532,0.017871769933511365,0.004550077435120933,0.0009687323406617057,0.00764350290788153,0.029751422299532378,0.12532068679730363,0.010228267025629834,-0.025201344864411446,1.0746466761407103,1.1225359119051543,1.118602431925,0.8728641891659753,0.9377731302635509,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CCOC(=O)[C@@H](CCc1ccccc1)N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.5180000000003,62.0,2.3831999999999995,111.79750000000007,95.94000000000001,2.0,5.0,7.0,9.0,3.0,1.0,5.0,1.0,5.523368835449219,1.0,3.3712871074676514,1.0,1.0,1.0,0.0006720389904027249,9.236655568809416e-05,2.3433115143009667e-05,0.9993279610095973,0.9999076334443119,0.999976566884857,0.0954550657717952,0.013111039516633305,0.00332599786000696,0.9992570418947997,0.9999064063340593,0.9999764886862779,-0.9038019761230045,-0.986795366817426,-0.9966504908262709,-0.7894055292891484,-1.6512852507426707,-2.246969973481975,2.3433115143009667e-05,0.0002626128870779429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
NC12CC3CC(CC(C3)C1)C2,151.253,28.0,1.9139,45.09040000000003,26.02,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,11.426091194152832,1.0,14.0,0.0,1.0,0.0,1.1855057294507532e-05,9.416031671449776e-05,0.0003747537797736955,0.9999881449427055,0.9999058396832855,0.9996252462202263,0.9999881449427055,0.9999058396832855,0.9996252462202263,0.0,0.0,0.0,0.9999881449427055,0.9999058396832855,0.9996252462202263,-3.012196342771551,-2.1122320893837445,-1.512353978155252,1.1855057294507532e-05,0.0001602563845942336,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
CN(C)CC[C@H](c1ccccc1)c1ccccn1,240.35000000000002,38.0,3.1652000000000013,75.69300000000005,16.130000000000003,0.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,9.219161987304688,1.0,14.0,0.0,2.0,0.0,0.0019055031618063767,0.0149383091285743,0.05693503892949214,0.9980944968381936,0.9850616908714257,0.9430649610705079,0.9980944968381936,0.9850616908714257,0.9430649610705079,0.0,0.0,0.0,0.9980944968381936,0.9850616908714257,0.9430649610705079,0.44520967373475395,1.3395014423463105,1.9205796219361067,0.0019055031618063767,0.024592950406624275,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,355.39700000000005,36.0,1.7471999999999996,84.86400000000003,125.46,3.0,6.0,9.0,7.0,2.0,2.0,7.0,1.0,4.581676959991455,1.0,3.834627866744995,1.0,3.0,3.0,0.0021304936143616243,0.0002715503488764783,6.83018504679327e-05,0.9978695063856384,0.9997284496511235,0.9999316981495321,0.011925230162030991,0.0015171118004518184,0.000381514666979154,0.9978437931223454,0.9997280370529272,0.999931672081429,-0.9859185629603144,-0.9982109252524755,-0.9995501574144499,-0.9243197631540545,-1.8189496349076932,-2.4183675300355167,6.83018504679327e-05,0.0008234486045686785,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.4940000000001,57.0,4.402200000000004,90.84000000000007,29.54,0.0,3.0,3.0,7.0,2.0,0.0,1.0,1.0,8.729578971862793,1.0,14.0,0.0,1.0,0.0,0.005859610474006294,0.04472491058501227,0.15710637173439146,0.9941403895259937,0.9552750894149877,0.8428936282656085,0.9941403895259937,0.9552750894149877,0.8428936282656085,0.0,0.0,0.0,0.9941403895259937,0.9552750894149877,0.8428936282656085,2.1700687466303172,3.0527494809895637,3.5983937989990546,0.005859610474006294,0.06923029759780334,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
C[C@@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.3790000000001,43.0,2.8795800000000007,93.86530000000003,107.25999999999999,2.0,5.0,7.0,5.0,2.0,2.0,5.0,1.0,2.9429259300231934,1.0,11.551407814025879,1.0,1.0,2.0,0.9997139110269029,0.999894535121859,0.9997103867621936,0.00028608897309712056,0.00010546487814100391,0.0002896132378064076,0.0002772078493522693,3.490685885156444e-05,8.76843570667899e-06,8.88358634479731e-06,7.056048233420849e-05,0.0002808472646909233,0.000268324263007472,-3.565362348264405e-05,-0.0002720788289842443,2.8794557353614323,2.8795341947699256,2.8794542043520135,0.9997103867621936,0.9997729443036518,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
C[n+]1ccccc1/C=N/O,137.162,19.0,0.3191999999999999,36.99849999999999,36.47,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.3085360527038574,1.0,8.427875518798828,1.0,2.0,1.0,0.9876956151703,0.9141840072174896,0.728127891888264,0.012304384829699977,0.0858159927825104,0.271872108111736,0.0006430676788736592,8.100295683644712e-05,2.034825706150048e-05,0.011668820992457122,0.08574193517594803,0.27185729167672956,-0.011025753313583462,-0.08566093221911157,-0.2718369434196681,0.3138231257423113,0.28023361944954095,0.18140766758662275,0.728127891888264,0.8766691714253513,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
CN1c2ccccc2N(CCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,422.934,51.0,4.6517000000000035,111.20960000000004,77.92,1.0,4.0,5.0,7.0,3.0,2.0,0.0,0.0,2.776707649230957,1.0,4.782249450683594,1.0,1.0,1.0,0.0187900400386007,0.0024054324313578677,0.0006053184146260389,0.9812099599613993,0.9975945675686422,0.9993946815853739,0.00018907126454676112,2.3806596440723656e-05,5.9800532623029945e-06,0.981206406632936,0.9975945103021197,0.999394677965516,-0.9810173353683892,-0.9975707037056789,-0.9993886979122536,2.9256277055143034,2.032893162069777,1.4336838859542342,0.0006053184146260389,0.007266930294861536,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,278.33700000000005,33.0,1.47644,73.16890000000002,97.97,2.0,5.0,7.0,3.0,2.0,2.0,4.0,1.0,4.776506423950195,1.0,7.173945426940918,1.0,4.0,3.0,0.8098678881957094,0.37184815715856645,0.1297978094454103,0.19013211180429057,0.6281518428414335,0.8702021905545897,0.018551286560734074,0.0023739643815170407,0.0005973748161137042,0.17482403603372204,0.6272669879470042,0.8701246062651397,-0.15627274947298797,-0.6248930235654871,-0.869527231449026,1.3848541792402533,1.0468056335098042,0.5897073630822368,0.1297978094454103,0.43717128493322877,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.27599999999998,29.0,0.5344200000000001,57.946200000000026,95.1,0.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,2.3727211952209473,1.0,14.0,0.0,2.0,0.0,0.9999254085929736,0.9999906088859102,0.9999976410422055,7.45914070263698e-05,9.391114089818409e-06,2.3589577945459794e-06,7.45914070263379e-05,9.391114089833792e-06,2.358957794500233e-06,0.0,0.0,0.0,7.45914070263379e-05,9.391114089833792e-06,2.358957794500233e-06,0.5343876041552903,0.534415921471821,0.5344189755164386,0.9999254085929736,0.9999712195070298,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
Cc1ncc([N+](=O)[O-])n1CCO,171.15599999999998,21.0,0.09201999999999994,40.704200000000014,81.19,1.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,2.607081413269043,1.0,13.827888488769531,1.0,2.0,1.0,0.9998720072606753,0.9999835174436904,0.9999944671899615,0.00012799273932473376,1.6482556309593832e-05,5.532810038455516e-06,0.00012794574386300735,1.610921645585523e-05,4.046501035759323e-06,4.7001475394116775e-08,3.733458679530796e-07,1.4863150170611816e-06,0.00012789874238761323,1.573587058790215e-05,2.560186018698142e-06,0.09196440990194717,0.09201284165775296,0.09201759712448349,0.9998720072606753,0.9999499972981091,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,252.347,33.0,0.5973999999999997,69.59710000000001,88.88999999999999,3.0,4.0,7.0,5.0,1.0,1.0,2.0,1.0,8.349244117736816,1.0,9.268733024597168,1.0,2.0,3.0,0.01392882979931298,0.09969187382232882,0.2933363231559899,0.986071170200687,0.9003081261776712,0.7066636768440101,0.9860474465452861,0.8989593908458721,0.6908645596938006,0.0017003092285531522,0.01334844814466375,0.05110742765229524,0.984347137316733,0.8856109427012083,0.6397571320415053,-1.2586853683605774,-0.4039402408654109,0.0647658439879979,0.01392882979931298,0.13565234225921055,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,295.4510000000001,42.0,4.374200000000004,90.92200000000005,3.24,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,9.578693389892578,1.0,14.0,0.0,1.0,0.0,0.0008335745416954143,0.006583215977334023,0.025703816461334794,0.9991664254583046,0.993416784022666,0.9742961835386652,0.9991664254583046,0.993416784022666,0.9742961835386652,0.0,0.0,0.0,0.9991664254583046,0.993416784022666,0.9742961835386652,1.2951444423157743,2.1926381033414737,2.7841976114652636,0.0008335745416954143,0.011040202326788076,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
