smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,largest_fused_ring_system_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,sulfonic_acid_count,strong_acidic_group_family_count,aryl_halide_count,halogen_substituent_present,aryl_halide_present,heterocycle_present,tertiary_amine_or_basic_center_present,steroid_like_ring_system_count,steroid_like_scaffold_present,mw_gt_400,logp_gt_3,estimated_logd_gt_3,tpsa_lt_100,hbd_le_2,hba_in_4_6,rotatable_bonds_gt_6,aromatic_ring_count_ge_2,aromatic_ring_count_ge_3,lipophilic_pi_scaffold_present,large_flexible_scaffold_present,non_strong_acidic_profile,neutral_or_weak_base_profile,high_polarity_penalty,cyp3a4_primary_rule_pass_count,cyp3a4_substrate_heuristic_pass,pka_features_available
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.52600000000024,427.15657727999996,30.0,22.0,8.0,7.0,0.0,4.106600000000004,116.67370000000003,179.86903037094996,71.11,1.0,6.0,7.0,5.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,0.36363636363636365,0.4,0.8,0.036363636363636376,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.372127532958984,12.964995384216309,2.0,1.0,0.9142550247096404,0.08574497529035963,0.0857424860205515,2.722722832500461e-06,0.085739763297719,4.067667355882028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,374.91200000000015,374.176105784,26.0,21.0,5.0,4.0,1.0,3.055900000000001,105.65480000000005,160.49785775059254,35.940000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.46153846153846156,0.375,0.032967032967033016,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.864798545837402,13.813579559326172,2.0,1.0,0.7742287722073874,0.2257712277926126,0.2257709290551091,3.858515712443565e-07,0.22577054320353784,2.944769306712612,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000002,388.15537034000005,27.0,21.0,6.0,5.0,1.0,3.148200000000002,106.20480000000005,164.65937985063633,53.010000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.4444444444444444,0.375,0.06349206349206349,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.100436210632324,3.372141122817993,2.0,1.0,6.244818909546696e-05,0.9999375518109045,0.3340839916124224,0.9999062221236479,-0.6658222305112255,-1.0562801510007969,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0
CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,300.3620000000001,300.15862588,22.0,16.0,6.0,6.0,0.0,2.0642199999999997,84.69100000000005,129.53716567319734,56.220000000000006,0.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,3.0,0.4375,0.2727272727272727,1.5,-0.1647727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860894680023193,7.559970378875732,1.0,1.0,0.5893558845657956,0.4106441154342044,0.00288165104289346,0.4089408893315349,-0.40605923828864143,1.8345976242070048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.6370000000003,484.2937223799999,35.0,28.0,7.0,7.0,0.0,5.101680000000005,138.20799999999994,210.0477106551133,73.18,0.0,7.0,7.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.34285714285714286,0.14285714285714285,-0.19285714285714284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.185626029968262,7.4,1.0,0.0,0.016118213024607475,0.9838817869753925,0.9838817869753925,0.0,0.9838817869753925,3.3089968912798033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.6110000000002,454.28315769599993,33.0,27.0,6.0,6.0,0.0,5.093080000000005,131.65600000000003,198.5692233112098,63.95,0.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.36363636363636365,0.15384615384615385,-0.15488215488215484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.200688362121582,7.4,1.0,0.0,0.015577337905924638,0.9844226620940754,0.9844226620940754,0.0,0.9844226620940754,3.2855732407851743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.4399999999999,530.148760736,36.0,26.0,10.0,8.0,2.0,4.205800000000003,137.5959999999999,219.81542995421987,69.06,0.0,7.0,7.0,7.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,0.38461538461538464,0.4722222222222222,0.7142857142857143,0.08760683760683757,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,6.609006881713867,7.4,3.0,0.0,0.8607255156371185,0.13927448436288148,0.13927448436288145,0.0,0.13927448436288145,4.140664677528406,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.69700000000006,391.9498071,22.0,15.0,7.0,4.0,2.0,4.404120000000002,92.468,144.16796774798763,43.07,0.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,0.13333333333333333,0.7272727272727273,4.0,0.593939393939394,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.92838191986084,7.4,3.0,0.0,0.9966355174506574,0.003364482549342629,0.0033644825493426597,0.0,0.0033644825493426597,4.402656360216111,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.324,320.12846862400005,23.0,15.0,8.0,7.0,1.0,0.6633000000000002,83.67700000000002,130.90360795598875,87.46000000000001,2.0,6.0,8.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.4,0.43478260869565216,1.0,0.03478260869565214,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,8.138870239257812,5.961415767669678,4.0,1.0,0.0054228359889812155,0.9945771640110188,0.8457059596036138,0.9648538856390708,-0.11914792603545699,-1.6024735303898374,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,608.5490000000002,608.1741203239999,43.0,28.0,15.0,15.0,0.0,-1.0897,143.41840000000002,242.7906821265489,238.19999999999996,8.0,15.0,23.0,7.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,0.4642857142857143,0.37209302325581395,0.7142857142857143,-0.09219269102990035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.596584796905518,0.0,8.0,0.13588089643454426,0.8641191035654557,0.0,0.8641191035654557,-0.8641191035654557,-1.956541596661505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0
O=C(O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,398.4000000000001,398.068490548,28.0,18.0,10.0,9.0,0.0,3.7016000000000013,100.7296,159.6375871519161,141.31,3.0,7.0,10.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6428571428571429,0.5,0.6428571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.479611396789551,2.6096091270446777,2.0,3.0,1.6183808588792854e-05,0.9999838161914112,0.0011997480149373943,0.9999837967515961,-0.9987840487366587,-1.0893192667500178,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,348.48600000000016,348.208930136,26.0,24.0,2.0,2.0,0.0,6.103720000000005,108.00230000000006,156.12812436484657,37.3,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.375,0.46153846153846156,1.0,0.08653846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.258735179901123,0.0,1.0,0.0007218078311317377,0.9992781921688683,0.0,0.9992781921688683,-0.9992781921688683,2.9621415895534344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.52600000000024,416.25358888400007,30.0,21.0,9.0,9.0,0.0,1.3838999999999997,114.45600000000009,176.74152058584414,85.49000000000001,0.0,8.0,8.0,9.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.6190476190476191,0.36666666666666664,0.3333333333333333,-0.25238095238095243,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,7.4485368728637695,7.4,1.0,0.0,0.4720889755372387,0.5279110244627613,0.5279110244627613,0.0,0.5279110244627613,1.0579238586832203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
Clc1cccc([C@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77200000000005,308.082874096,22.0,17.0,5.0,4.0,1.0,4.050500000000003,87.0137,131.9630526951554,46.5,1.0,3.0,4.0,3.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,0.058823529411764705,0.9090909090909091,1.3333333333333333,0.8502673796791443,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.33625602722168,11.80120849609375,3.0,1.0,0.9204781674145908,0.07952183258540924,0.07948528951825985,3.96985151169106e-05,0.07944559100314294,4.014513492042844,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,586.6890000000004,586.279134936,43.0,33.0,10.0,10.0,0.0,4.0911000000000035,159.94579999999968,249.75556271695103,114.2,1.0,9.0,10.0,4.0,7.0,3.0,4.0,6.0,2.0,5.0,5.0,0.5151515151515151,0.37209302325581395,1.75,-0.1430584918957012,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,9.245963096618652,11.281463623046875,3.0,1.0,0.014055027892799834,0.9859449721072001,0.9859431255273647,0.00013136489473686036,0.9858117606326279,2.2389317118201637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0
COc1ccc(-c2nc3cc(C4=NNC(=O)C[C@H]4C)ccc3[nH]2)cc1,334.379,334.142975816,25.0,19.0,6.0,6.0,0.0,3.098600000000001,96.54240000000001,144.4731798113612,79.37,2.0,4.0,6.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,0.21052631578947367,0.6,1.3333333333333333,0.3894736842105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.307398796081543,10.625763893127441,1.0,2.0,0.9985988934577006,0.001401106542299413,0.0008073243246858068,0.0005942619797650985,0.0002130623449207083,3.0979910804798765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31200000000007,278.13789043599996,20.0,13.0,7.0,7.0,0.0,0.19300000000000006,74.74700000000003,115.01518969017611,78.89,0.0,7.0,7.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.5384615384615384,0.45,0.4,-0.08846153846153842,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.4812283515930176,7.4,4.0,0.0,0.9999879434482258,1.2056551774164426e-05,1.2056551774176698e-05,0.0,1.2056551774176698e-05,0.19299476387452888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,280.32800000000003,280.15354049999996,20.0,13.0,7.0,7.0,0.0,-0.015200000000000324,75.74680000000002,115.64790134232837,82.05000000000001,1.0,7.0,8.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.6153846153846154,0.45,0.4,-0.1653846153846154,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.4913330078125,13.865653038024902,4.0,1.0,0.9999873173967196,1.2682603280356197e-05,1.2340354858747154e-05,3.4225264515688855e-07,1.1998102213590266e-05,-0.015205508019549238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,0.0,-1.0397,46.575700000000005,72.4540434171574,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.602125644683838,9.96206283569336,3.0,1.0,0.997250433073186,0.002749566926814051,1.5926440661827747e-05,0.002733684024008657,-0.0027177575833468295,-1.040895766418219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,0.0,-1.0397000000000005,46.57570000000001,72.45404341715741,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.706282138824463,8.35474681854248,3.0,1.0,0.9000862400332904,0.09991375996670959,2.0242928789066365e-05,0.09989553921620718,-0.09987529628741812,-1.0854158774759546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)[nH]c2ncn(C)c2c1=O,180.16699999999997,180.064725496,13.0,7.0,6.0,6.0,0.0,-1.039700000000001,46.57570000000001,72.45404341715741,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.416104793548584,8.514966011047363,3.0,1.0,0.9287178159843427,0.07128218401565733,1.0377680278100911e-05,0.07127254597907397,-0.07126216829879586,-1.0718162231184107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,194.08037556,14.0,8.0,6.0,6.0,0.0,-1.0293,51.19600000000001,79.02895701814934,61.82,0.0,6.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.375,0.6428571428571429,2.0,0.2678571428571429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.3832199573516846,7.4,4.0,0.0,0.9999903790982626,9.620901737394938e-06,9.620901737429304e-06,0.0,9.620901737429304e-06,-1.0293041783246353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39400000000006,447.14803246400004,30.0,23.0,7.0,5.0,2.0,4.859300000000005,123.23670000000006,187.44232758419403,44.81,1.0,4.0,5.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.43478260869565216,0.4,0.5714285714285714,-0.03478260869565214,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.694855213165283,13.806497573852539,3.0,1.0,0.3365001998605362,0.6634998001394639,0.6634996681656544,3.921951834737457e-07,0.663499275970471,4.386285326504435,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,467.6500000000003,467.303558792,34.0,29.0,5.0,5.0,0.0,4.413800000000004,130.19960000000003,203.36547646305274,62.16,2.0,5.0,7.0,4.0,8.0,1.0,7.0,2.0,0.0,7.0,7.0,0.7931034482758621,0.17647058823529413,2.0,-0.6166328600405679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.930375099182129,9.316022872924805,1.0,2.0,0.22498954382912842,0.7750104561708716,0.7722806019079635,0.011987798517738624,0.760292803390225,3.7659623351654536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,302.374,302.16304256399997,22.0,17.0,5.0,5.0,0.0,2.2447999999999997,86.28570000000003,129.12894900442,64.09,1.0,4.0,5.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.4117647058823529,0.5454545454545454,0.3333333333333333,0.1336898395721925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6308236122131348,9.376529693603516,1.0,1.0,0.9895381205026087,0.010461879497391302,1.7014383712645123e-05,0.010445042829645352,-0.010428028445932706,2.2402325294216845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,336.29900000000004,336.06338810399996,25.0,19.0,6.0,6.0,0.0,2.9014000000000006,91.10360000000003,139.73791385592565,100.88,2.0,6.0,8.0,2.0,4.0,4.0,0.0,2.0,2.0,4.0,2.0,0.05263157894736842,0.8,2.0,0.7473684210526317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.3375067710876465,0.0,2.0,0.0008652285559769268,0.9991347714440231,0.0,0.9991347714440231,-0.9991347714440231,-0.16146915555454777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35100000000006,337.1437843399999,24.0,16.0,8.0,7.0,1.0,1.1235999999999997,85.73070000000004,138.85436154244692,71.11,1.0,5.0,6.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.5,0.25,0.75,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.78951358795166,13.81836986541748,1.0,1.0,0.9975536555544663,0.0024463444455337102,0.0024459637599777537,3.8161898214169677e-07,0.002445582140995612,1.1225362644435322,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC,828.006,827.4667205080001,58.0,42.0,16.0,16.0,0.0,3.157500000000006,209.92139999999924,343.0021633561556,206.04999999999995,3.0,16.0,19.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.23076923076923078,-0.8095238095238095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.365015506744385,12.326906204223633,1.0,3.0,0.520121655523567,0.47987834447643296,0.47987218989202873,1.1832830863096639e-05,0.47986035706116564,2.873604936217824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,828.0060000000002,827.4667205080001,58.0,42.0,16.0,16.0,0.0,3.013400000000005,209.85139999999924,343.00216335615573,206.04999999999998,3.0,16.0,19.0,12.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.25,-0.8095238095238095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.359684944152832,12.506102561950684,1.0,3.0,0.5231864630837942,0.47681353691620576,0.4768094390862151,7.832385170579024e-06,0.4768016067010445,2.732056498534744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.1340000000001,426.981272756,26.0,18.0,8.0,4.0,4.0,6.117800000000003,106.477,170.45516888574264,39.41,0.0,4.0,4.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.6538461538461539,0.5,0.5427350427350428,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.244996070861816,7.4,3.0,0.0,0.934593793177228,0.06540620682277198,0.06540620682277201,0.0,0.06540620682277201,6.088422892462071,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.4640000000001,324.208930136,24.0,22.0,2.0,2.0,0.0,4.048700000000004,95.01580000000004,144.95548599577197,37.3,1.0,2.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.6818181818181818,0.0,4.0,-0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,13.064044952392578,0.0,1.0,0.9999978325249534,2.167475046555012e-06,0.0,2.1674750465549623e-06,-2.1674750465549623e-06,4.048699058676531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
