smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,oxygen_nitrogen_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,labute_asa,balaban_j,kappa1,kappa2,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,max_estate_index,min_estate_index,max_abs_estate_index,min_abs_estate_index,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,wiener_index,eccentric_connectivity_index,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,mw_le_360,mw_le_450,mw_lt_400,mw_between_400_600,logp_le_3,logp_lt_5,logp_in_1p5_2p7,logp_distance_to_3p4,tpsa_40_90,tpsa_lt_70,tpsa_le_90,tpsa_lt_79,hbd_le_0p5,hbd_lt_3,hba_lt_7,total_hbond_lt_8,oxygen_nitrogen_le_5,rotatable_bonds_lt_8,rotatable_bonds_le_5,most_basic_pka_le_8,most_basic_pka_le_10,most_basic_pka_7p5_10p5,most_acidic_pka_ge_4,estimated_logd_0_3,estimated_logd_le_3,boiled_egg_bbb_likely,formal_charge_abs_le_1,formal_charge_zero_or_plus_one,cns_mpo_score,cns_mpo_ge_4,passive_bbb_screen_pass,pka_features_available
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,358.4380000000001,358.189257312,26.0,2.125399999999999,96.07770000000006,67.87,1.0,5.0,6.0,6.0,6.0,5.0,4.0,1.0,3.0,2.0,0.6,0.0,0.0,0.0,153.3829297733745,1.2169790621578551,17.339648554188408,7.270261796142297,15.038025915169019,9.576589312298394,7.701498251205589,5.77049092803817,4.379575876193402,15.038025915169019,9.576589312298394,7.701498251205589,5.77049092803817,4.379575876193402,12.431674590256009,-0.06998423430692569,12.431674590256009,0.003586036011179683,16.571827645456132,9.76117377074208,2.442628049949218,-2.3691473825445573,2.463256067295882,-2.4956882504324924,5.981501301172548,-0.15280288694287922,1951.0,689.0,8.161484718322754,14.0,1.0,0.0,0.14762096529364355,0.8523790347063565,0.8523790347063565,0.0,0.8523790347063565,1.2945480408525452,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.2746000000000008,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.752590974171956,1.0,1.0,1.0
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,421.4940000000002,421.147155468,29.0,1.8761000000000003,106.53240000000004,101.73,2.0,5.0,7.0,9.0,7.0,7.0,3.0,2.0,1.0,0.0,0.35,0.0,0.0,0.0,169.25316826292072,1.6694756388056406,21.224438533200644,8.89388714488665,16.9146024303956,10.7986168949683,8.571541251528513,5.95133923201592,4.04587989123009,16.098105849467874,9.252297417046735,7.010118194060931,5.0403396318945495,3.5060424214364896,13.094856938580715,-3.93135295174369,13.094856938580715,0.11306159192071852,32.23311683288595,10.129703168745761,2.2555794212018063,-2.2463689310610078,2.229970619727304,-2.3952823871145448,7.8876523866921096,0.09362577219730182,2491.0,721.0,8.418606758117676,10.05449104309082,2.0,3.0,0.08723651823693357,0.9127634817630664,0.9125701927000905,0.002210791364469634,0.9103594013356209,0.8167983237949925,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5238999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.460453763798303,1.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.9960000000001,748.5085257439999,52.0,1.9007000000000054,194.1789999999994,180.08,5.0,14.0,19.0,14.0,14.0,7.0,3.0,0.0,3.0,0.0,0.9736842105263158,0.0,0.0,0.0,311.5582453783882,2.174897674367484,45.379890795747386,17.847452831186484,34.18402114552387,19.1425315930732,17.16511252298626,12.207585984587311,8.736622445921284,34.18402114552387,19.1425315930732,17.16511252298626,12.207585984587311,8.736622445921284,14.197646170593277,-1.7988146896397503,14.197646170593277,0.13307170776687305,16.71364559792239,9.773533953023033,2.5232489674458427,-2.48465243317453,2.398282273458447,-2.6023959193318724,5.727510634581751,-0.3175797470167668,9356.0,1229.0,9.021846771240234,13.093345642089844,2.0,5.0,0.023329235944239964,0.97667076405576,0.9766707167891046,2.0260654840759993e-06,0.9766686907236205,0.2686005154489577,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4992999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.489076614379883,0.0,0.0,1.0
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,401.49200000000013,401.1521605960001,28.0,1.2234999999999998,104.58330000000004,86.71000000000001,0.0,7.0,7.0,9.0,8.0,6.0,4.0,2.0,2.0,2.0,0.42105263157894735,0.0,0.0,0.0,164.402409013034,1.2351788970505795,18.825316247948493,7.843864868710183,16.383863854102735,10.91642764088445,8.793804804581356,7.0453369374589325,5.276363016754204,15.567367273175009,9.476364312083808,6.963072643715379,5.2048547415326825,3.6690238628571983,12.53867644148842,-3.6891947806048626,12.53867644148842,0.12430816455049176,32.23343898737186,10.177154590032567,2.3973493882352996,-2.3422010160804345,2.2952933108943427,-2.468417021196927,7.8988567275010295,0.08683446899234547,2426.0,787.0,7.478734493255615,14.0,4.0,0.0,0.45480051264391597,0.545199487356084,0.545199487356084,0.0,0.545199487356084,0.8813209455458166,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.1765,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.70362857142857,1.0,1.0,1.0
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,866.9729999999996,866.396289928,63.0,1.270000000000006,227.76539999999932,227.96,4.0,12.0,16.0,18.0,18.0,7.0,6.0,3.0,3.0,3.0,0.4444444444444444,0.0,0.0,0.0,364.8550022687794,1.4353561942113346,45.671772994974354,19.898071018629516,35.984025551269774,21.05693990362822,16.245805838877715,11.837498548844671,8.196645777938354,35.984025551269774,21.05693990362822,16.245805838877715,11.837498548844671,8.196645777938354,14.961907405785414,-1.6827005226503233,14.961907405785414,0.02987650279596421,16.54639469964353,9.953873676018762,2.454882006731732,-2.397391231981988,2.268176040538804,-2.6119915356042425,6.009028939740841,-0.15648401000768603,16120.0,2155.0,5.047471046447754,7.0461225509643555,2.0,4.0,0.3055048662902754,0.6944951337097246,0.0044212661345958745,0.6931384169847307,-0.6887171508501347,0.7550181323729555,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.1299999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,852.9459999999997,852.3806398639999,62.0,0.8799000000000072,223.14839999999936,227.96,4.0,12.0,16.0,18.0,18.0,6.0,6.0,3.0,3.0,3.0,0.4318181818181818,0.0,0.0,0.0,358.4900601543828,1.420792000328859,44.69625904067761,19.246967087112058,35.27691877008323,20.518935101167436,16.006659527139615,11.543855901882727,8.010198287799449,35.27691877008323,20.518935101167436,16.006659527139615,11.543855901882727,8.010198287799449,14.915585091735826,-1.6841820041318052,14.915585091735826,0.028703663289791237,16.546391858014598,9.95392769625152,2.452166791324177,-2.3969999131146653,2.2654999174240915,-2.6107428137724895,6.008446434932324,-0.1564812628401957,15571.0,2126.0,5.0453572273254395,7.045495510101318,2.0,4.0,0.30520576531265975,0.6947942346873403,0.0043998934723661195,0.6934454272236577,-0.6890455337512915,0.3644927331485962,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5200999999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,408.7230000000002,407.02876862799997,24.0,4.362800000000003,99.50180000000003,32.7,1.0,3.0,4.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,0.3684210526315789,0.0,0.0,0.0,154.8698563037081,1.9054389965471523,16.249913427774942,6.247982725050126,15.82281516449626,9.347108838284703,7.971863970404406,5.754320014072622,4.504557246441107,13.480889679363102,8.176146095718126,6.64898831487211,4.993748933967933,3.7953412719407895,10.15965238410179,0.15049103206097292,10.15965238410179,0.15049103206097292,79.91873119488994,9.861658211139888,2.291393413832109,-2.2396607847004426,2.4303104330295144,-2.2414862960409754,9.103011740468181,0.32647963325814755,1170.0,381.0,7.80297327041626,8.548203468322754,1.0,1.0,0.26454871530628377,0.7354512846937162,0.7166450354100276,0.06636993041890815,0.6502751049911194,3.7853056568650674,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9628000000000028,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.5462590763293687,0.0,0.0,1.0
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,329.82700000000017,329.11825655999996,23.0,3.6003000000000025,91.80180000000006,32.7,1.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,0.3684210526315789,0.0,0.0,0.0,141.00230869806674,1.8799405120812753,14.855412850520867,5.732876233300513,13.936204421561955,8.454444729699778,6.908412173178452,5.264166596104647,3.9398775480637265,13.180275475543501,8.076480256690552,6.501212046437846,4.961433280395803,3.7536169279646847,10.11432059397833,0.1606153943058708,10.11432059397833,0.1606153943058708,35.495691791605694,9.86184259901033,2.2838220851663866,-2.235750347629003,2.4156722514975493,-2.2409621309403374,6.316264084200431,0.3265230550366633,1049.0,364.0,7.838029384613037,8.584491729736328,1.0,1.0,0.25085091062985343,0.7491490893701466,0.7327460641668433,0.06137617824847855,0.6713698859183648,2.999715681926669,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2003000000000026,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6683254923699975,1.0,1.0,1.0
COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C,376.4490000000001,376.188588616,27.0,1.4280999999999993,95.38560000000004,100.9,2.0,6.0,8.0,6.0,6.0,1.0,4.0,0.0,4.0,4.0,0.7619047619047619,0.0,0.0,0.0,158.51174470349073,1.7921246923502085,18.815767992707087,5.737386525301628,16.10440614311549,9.846014877557165,9.415329001992546,8.406737341741703,7.162690905168529,16.10440614311549,9.846014877557165,9.415329001992546,8.406737341741703,7.162690905168529,12.74934331797585,-1.6286500456664146,12.74934331797585,0.011595332577476025,16.54082446094319,9.499268991833699,2.6936339797970996,-2.552115225479708,2.65890999278605,-2.6013793456038443,6.103187363336078,-0.19377311622080792,1517.0,483.0,0.0,9.860023498535156,0.0,3.0,0.9965447989078435,0.003455201092156468,0.0,0.003455201092156478,-0.003455201092156478,1.4265968268510087,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.9719000000000007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.019173809523808,1.0,0.0,1.0
CCC(C)C(N)C1=NC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,1422.72,1421.7489412159996,100.0,-1.6776000000000149,369.3042000000009,530.8699999999999,17.0,19.0,36.0,34.0,33.0,35.0,4.0,2.0,2.0,0.0,0.6363636363636364,0.0,0.0,0.0,585.6437094680268,1.6621680560449854,83.37032027611983,42.14446109515292,58.96810438017355,35.08731633550676,26.99738444060094,18.638291180692175,12.035377482125252,58.151607799245824,34.10171777585327,25.957099526442228,17.482545755003763,10.854303866847474,14.696401465997809,-1.9993252736784657,14.696401465997809,0.0011713943892392997,32.166580093147104,9.959161646843464,2.3964921468558966,-2.29404603363329,2.246034127100145,-2.608110532188408,8.139867358278716,-0.14166712417634275,68376.0,5778.0,10.2074556350708,3.9290411472320557,5.0,16.0,5.257298486106984e-07,0.9999994742701513,0.998444506156361,0.99966201740318,-0.001217511246818903,-7.956837364965766,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0776000000000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,441.5240000000002,441.21513771199994,32.0,2.5632,115.74180000000007,102.26,1.0,7.0,8.0,7.0,7.0,3.0,5.0,0.0,5.0,5.0,0.68,0.0,0.0,0.0,187.49071293853467,1.556268881101802,21.559691605841984,6.859594494321447,19.090004702768976,11.548123215529404,10.654546507704042,9.168785852052384,7.96588540252636,19.090004702768976,11.548123215529404,10.654546507704042,9.168785852052384,7.96588540252636,13.549009042162677,-1.154224956958092,13.549009042162677,0.008976219779566197,16.537414969145953,9.455827884453154,2.7421389519905737,-2.589372972169771,2.687170324591663,-2.6200917884511927,6.009553872753652,-0.1545462337288388,2550.0,723.0,5.094355583190918,13.74926471710205,1.0,1.0,0.995076752881893,0.004923247118106988,0.004922801880476168,4.474402908005006e-07,0.004922354440185368,2.561056580311051,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8367999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.561824090796854,1.0,0.0,1.0
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,459.51400000000024,459.2057158999999,33.0,2.6553000000000004,116.09080000000004,102.26,1.0,7.0,8.0,8.0,7.0,3.0,5.0,0.0,5.0,5.0,0.68,0.0,0.0,0.0,191.6562483414609,1.5974943024415633,22.442611749321703,6.83995200418198,19.39061890658858,11.609113919962164,10.70756068611235,9.314091491639156,7.853081742278907,19.39061890658858,11.609113919962164,10.70756068611235,9.314091491639156,7.853081742278907,17.21475671019096,-1.990101043503821,17.21475671019096,0.011681075207861102,19.147662917552655,9.440798846951406,2.7804056164682067,-2.6197167779390145,2.7094943173669983,-2.6882524000947936,6.0109327959856875,-0.19757264913484843,2708.0,742.0,5.060294151306152,12.83259105682373,1.0,1.0,0.9954431707605679,0.004556829239432125,0.004553152816938177,3.6932383726494857e-06,0.004549459578565528,2.6533164714658057,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7446999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.3871941452194765,1.0,0.0,1.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,252.27300000000002,252.089877624,19.0,1.7696,70.33840000000004,58.2,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,110.00026108252521,2.2308361050041707,11.4692641265699,4.2423570760462965,10.089999272823986,5.9796154955097816,4.390299098032741,3.282289758329615,2.4046750788218687,10.089999272823986,5.9796154955097816,4.390299098032741,3.282289758329615,2.4046750788218687,12.31310941043084,-1.1392824074074075,12.31310941043084,0.3519444444444446,16.18804954767838,9.827898845620602,2.484269628823413,-2.265719225599286,2.3179629186495947,-2.443134810455309,6.090842984602004,-0.12243039089308783,617.0,250.0,0.0,8.183614730834961,0.0,2.0,0.8586763709052272,0.1413236290947728,0.0,0.1413236290947728,-0.1413236290947728,1.7034295121281777,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.6303999999999998,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,1.0,1.0,1.0
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,362.2780000000001,362.06677282999993,25.0,1.5488,87.03780000000003,116.17000000000002,3.0,4.0,7.0,9.0,8.0,5.0,3.0,2.0,1.0,0.0,0.125,0.0,0.0,0.0,142.82679809189116,2.064951203180156,17.317480854428297,6.419326294605031,13.796884207938009,8.827177106631723,6.6335157329352175,4.325966873290808,3.0263610063352373,12.902457016938094,7.296880363291503,5.394162941745908,3.8741474564380867,2.7604709445193447,13.065299193751574,-4.830814401892445,13.065299193751574,0.5261385109599399,31.204462202562716,9.82549994664895,2.5355261160451543,-2.2749603373559837,2.3896570197495834,-2.4477592469045133,7.458302691226388,-0.1319365384550479,1371.0,414.0,0.0,1.737317681312561,0.0,3.0,2.174286338085807e-06,0.9999978257136619,0.0,0.9999978257136619,-0.9999978257136619,-4.113883262981129,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.8512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.278061904761904,1.0,0.0,1.0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,246.30999999999995,246.136827816,18.0,1.8643399999999999,70.35970000000003,49.410000000000004,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,106.97784893503956,2.008433178256518,12.612616536532622,5.207530810052191,10.824188108742753,6.215434337290358,4.733832340399498,3.251391186904168,2.2351146540497013,10.824188108742753,6.215434337290358,4.733832340399498,3.251391186904168,2.2351146540497013,11.913429705215417,-0.12254629629629621,11.913429705215417,0.07560699588477404,16.16040041574531,10.099832582015239,2.220597001880382,-2.164000269339081,2.191715367155043,-2.337426716131799,5.955676070034987,-0.13095845105039208,640.0,275.0,4.142028331756592,13.652503967285156,1.0,1.0,0.9994476324055399,0.0005523675944600903,0.000551808794873412,5.591081074832445e-07,0.0005512496867659287,1.8641000435235502,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.53566,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.833333333333333,1.0,1.0,1.0
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,508.5580000000003,508.227259868,36.0,3.327700000000002,123.04180000000007,99.13000000000001,1.0,7.0,8.0,9.0,7.0,4.0,5.0,0.0,5.0,5.0,0.7407407407407407,0.0,0.0,0.0,208.7698907168271,1.597260965310989,25.670034104025024,7.7721264259502885,21.306968343751336,12.692396711407286,11.876547465293523,9.688602315165491,8.157286347735488,21.306968343751336,12.692396711407286,11.876547465293523,9.688602315165491,8.157286347735488,17.337602684037343,-2.267986961472937,17.337602684037343,0.04212515057524269,19.14885670695251,9.440282610943012,2.802819821997631,-2.6274450190068572,2.7210467980807995,-2.7063770012798334,6.011497970600299,-0.2486510244928074,3413.0,856.0,0.0,12.670551300048828,0.0,1.0,0.999994636523642,5.363476358044572e-06,0.0,5.363476358094703e-06,-5.363476358094703e-06,3.327697670665569,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07229999999999803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.701301164667214,0.0,0.0,1.0
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.5410000000002,430.2355388079999,31.0,2.7168000000000014,112.86660000000005,93.06,2.0,6.0,8.0,6.0,6.0,4.0,5.0,0.0,5.0,5.0,0.76,0.0,0.0,0.0,183.22810210482677,1.5536140768455642,21.502813864413955,7.077732320442025,18.673320243867835,11.80697355342905,10.725167506633191,9.371349774061866,8.122912201539377,18.673320243867835,11.80697355342905,10.725167506633191,9.371349774061866,8.122912201539377,13.22687894012186,-1.2007990310321661,13.22687894012186,0.01252884332745463,16.744628256918187,9.458855448805412,2.7517818840498136,-2.5934569404200345,2.6924201303235846,-2.631933922776372,6.00819421665284,-0.20002559714268983,2307.0,696.0,0.0,12.573156356811523,0.0,2.0,0.9999932881733954,6.711826604610671e-06,0.0,6.711826604623991e-06,-6.711826604623991e-06,2.7167970850809615,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6831999999999985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.5357371717452315,1.0,0.0,1.0
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1,487.39500000000027,486.13760760799994,32.0,3.882600000000003,117.25680000000006,72.83000000000001,1.0,5.0,6.0,8.0,5.0,2.0,5.0,0.0,5.0,5.0,0.75,0.0,0.0,0.0,196.84099409492376,1.6603057972661495,22.975404650846894,6.660294555614438,20.173187346683196,12.025460134555667,12.124405626693937,10.682547237221435,9.05391280124716,18.66132945464629,11.211059881074455,10.972163019557163,9.136055187465834,7.8544638827281394,15.595630039052658,-1.372543330603846,15.595630039052658,0.10617890211640257,35.49870125568826,9.45715021579038,2.7929785165057,-2.6401691698905836,2.7342004808936604,-2.690992480061572,6.3362799431199095,-0.21346412574141255,2351.0,635.0,0.0,12.661020278930664,0.0,1.0,0.9999945175164149,5.4824835851174925e-06,0.0,5.48248358514891e-06,-5.48248358514891e-06,3.8825976189811082,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.48260000000000325,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.54077023812849,0.0,0.0,1.0
CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,462.5580000000003,462.2417670599999,33.0,3.199000000000003,117.83260000000004,93.06,2.0,6.0,8.0,7.0,6.0,4.0,5.0,0.0,5.0,5.0,0.7692307692307693,0.0,0.0,0.0,193.75857962214963,1.6264405497720362,23.33740719225806,7.060720157320429,19.896584178497807,12.310773299443872,11.14371786508593,10.140272852321253,8.309538094254794,19.896584178497807,12.310773299443872,11.14371786508593,10.140272852321253,8.309538094254794,17.26543402777778,-1.9790172666288735,17.26543402777778,0.018285383597883564,19.14766314075833,9.44336631777759,2.7989006377588193,-2.624213936068099,2.7219379934561014,-2.6958532326124782,6.009493688710991,-0.256008882203457,2617.0,702.0,0.0,12.146445274353027,0.0,2.0,0.9999820713768255,1.792862317451238e-05,0.0,1.7928623174564806e-05,-1.7928623174564806e-05,3.1989922136280904,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20099999999999696,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.9664467503288083,0.0,0.0,1.0
COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,496.54700000000025,496.227259868,35.0,2.993400000000001,119.59780000000005,91.29,1.0,7.0,8.0,9.0,7.0,4.0,5.0,0.0,5.0,5.0,0.7692307692307693,0.0,0.0,0.0,203.3569717318936,1.6556993135492293,25.14307124739028,7.507029568593409,20.970105050567867,12.157835960289084,11.606716733129899,9.629713413815564,8.222786429098445,20.970105050567867,12.157835960289084,11.606716733129899,9.629713413815564,8.222786429098445,17.348778935185184,-2.246917989417989,17.348778935185184,0.05819180475475627,19.148856605591817,9.440030674599079,2.8083629656908515,-2.6280978636146113,2.722578043110395,-2.710430284959867,6.011460289930749,-0.2541345917948069,3024.0,744.0,0.0,12.702543258666992,0.0,1.0,0.9999950174165927,4.982583407309171e-06,0.0,4.982583407254624e-06,-4.982583407254624e-06,2.993397836086131,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.40659999999999874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.318298701004552,1.0,0.0,1.0
CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1,416.51400000000024,416.2198887439999,30.0,2.326700000000001,108.24960000000004,93.06,2.0,6.0,8.0,6.0,6.0,2.0,5.0,0.0,5.0,5.0,0.75,0.0,0.0,0.0,176.86315999043018,1.5928652883432364,20.556452867207238,6.123776411560142,18.181756412305113,11.12846225145147,10.872743217229178,9.046439115208232,8.038975228670456,18.181756412305113,11.12846225145147,10.872743217229178,9.046439115208232,8.038975228670456,13.16484237549601,-1.2388314384395733,13.16484237549601,0.016655384650289262,16.761728114585313,9.458776883796178,2.7623528252964977,-2.5947504771603698,2.6982011390519287,-2.634568275215642,6.008201271849296,-0.22498390357877354,2048.0,603.0,0.0,12.640236854553223,0.0,2.0,0.9999942487711693,5.751228830730426e-06,0.0,5.751228830717799e-06,-5.751228830717799e-06,2.326697502265873,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0732999999999988,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.830979820295633,1.0,0.0,1.0
